Date (GMT+1),Solar,"Solar forecast (Day-Ahead, D-1 18:00)","Solar forecast (Intraday, 8:00)",Solar forecast (Current)
2025-01-29T06:00+01:00,7.1,0,0,0
2025-01-29T06:15+01:00,6.9,0,0,0
2025-01-29T06:30+01:00,6.7,0,0,0
2025-01-29T06:45+01:00,6.9,0,0,0
2025-01-29T07:00+01:00,8,0,0,0
2025-01-29T07:15+01:00,8.8,0,0,0
2025-01-29T07:30+01:00,12.4,0.2,0,0
2025-01-29T07:45+01:00,43.2,40.2,46.3,46.4
2025-01-29T08:00+01:00,148.9,192.3,217.9,217.7
2025-01-29T08:15+01:00,437.8,482,524.1,509.8
2025-01-29T08:30+01:00,901.8,888.8,944.7,910.5
2025-01-29T08:45+01:00,1517.5,1406.8,1485.2,1448.5
2025-01-29T09:00+01:00,2288.7,2035.3,2076,2094.6
2025-01-29T09:15+01:00,3113,2774.1,2838.1,2937.9
2025-01-29T09:30+01:00,4015.1,3552,3671.2,3825.8
2025-01-29T09:45+01:00,4904.2,4308.4,4516.4,4724.1
2025-01-29T10:00+01:00,6003.6,5012.8,5335,5591.9
2025-01-29T10:15+01:00,7043.8,5695.1,6169.3,6528.4
2025-01-29T10:30+01:00,7958.2,6332.5,6987.6,7568.3
2025-01-29T10:45+01:00,8673.7,6911.9,7749.5,8459.9
2025-01-29T11:00+01:00,9469.8,7466.5,8453.5,9315.9
2025-01-29T11:15+01:00,10270.8,7973.2,9098.9,10037.5
2025-01-29T11:30+01:00,10969.7,8415.5,9687.7,10653.8
2025-01-29T11:45+01:00,11453.9,8801.9,10229.9,11255.1
2025-01-29T12:00+01:00,11916.4,9191.4,10758.7,11931.6
2025-01-29T12:15+01:00,12511.1,9584.4,11266.4,12644.2
2025-01-29T12:30+01:00,12630.5,9902.5,11678,13026.6
2025-01-29T12:45+01:00,12591.2,10146.1,11980.8,13526.1
2025-01-29T13:00+01:00,12796,10349.2,12216.8,13933.7
2025-01-29T13:15+01:00,12916.5,10482,12349.8,13866.9
2025-01-29T13:30+01:00,12627,10503.7,12315.6,13805.9
2025-01-29T13:45+01:00,12345.8,10390.4,12222.1,13675.9
2025-01-29T14:00+01:00,11938,10210.3,11591.8,13362.4
2025-01-29T14:15+01:00,11239.3,9866,11201.6,12718.2
2025-01-29T14:30+01:00,10485.3,9327.8,10546.6,11701.8
2025-01-29T14:45+01:00,9545.2,8613,9659.6,10750.3
2025-01-29T15:00+01:00,8322.1,7794.2,8657.2,9511.9
2025-01-29T15:15+01:00,7042.3,6795.9,7445.2,8065
2025-01-29T15:30+01:00,5714.8,5639.3,6076.3,6590.2
2025-01-29T15:45+01:00,4300.8,4423.9,4687.8,5119
2025-01-29T16:00+01:00,2957.7,3281.9,3459.9,3800.2
2025-01-29T16:15+01:00,1793.3,2209.1,2331.6,2545.8
2025-01-29T16:30+01:00,866.2,1240.2,1287.8,1488.4
2025-01-29T16:45+01:00,316.1,488,479.8,625.6
2025-01-29T17:00+01:00,59,100.2,84.8,130.5
2025-01-29T17:15+01:00,15.7,10.1,5.6,44.1
2025-01-29T17:30+01:00,16.3,0,0,9.3
2025-01-29T17:45+01:00,28.4,0,0,2.5
2025-01-29T18:00+01:00,15.2,0,0,0
2025-01-29T18:15+01:00,16.8,0,0,0
2025-01-29T18:30+01:00,14,0,0,0
2025-01-29T18:45+01:00,12.6,0,0,0
2025-01-29T19:00+01:00,11.8,0,0,0
2025-01-29T19:15+01:00,11.4,0,0,0
2025-01-29T19:30+01:00,10.3,0,0,0
2025-01-29T19:45+01:00,9.6,0,0,0
2025-01-29T20:00+01:00,9.1,0,0,0
2025-01-29T20:15+01:00,9,0,0,0
2025-01-29T20:30+01:00,8.8,0,0,0
2025-01-29T20:45+01:00,9.3,0,0,0
2025-01-29T21:00+01:00,9.6,0,0,0
2025-01-29T21:15+01:00,9.6,0,0,0
2025-01-29T21:30+01:00,9.8,0,0,0
2025-01-29T21:45+01:00,9.3,0,0,0
2025-01-29T22:00+01:00,9.4,0,0,0
2025-01-29T22:15+01:00,9.2,0,0,0
2025-01-29T22:30+01:00,9.5,0,0,0
2025-01-29T22:45+01:00,9.4,0,0,0
2025-01-29T23:00+01:00,9.7,0,0,0
2025-01-29T23:15+01:00,9.3,0,0,0
2025-01-29T23:30+01:00,9.6,0,0,0
2025-01-29T23:45+01:00,10.1,0,0,0
2025-01-30T00:00+01:00,8.9,0,0,0
2025-01-30T00:15+01:00,9.2,0,0,0
2025-01-30T00:30+01:00,8.7,0,0,0
2025-01-30T00:45+01:00,8.9,0,0,0
2025-01-30T01:00+01:00,8.8,0,0,0
2025-01-30T01:15+01:00,8.7,0,0,0
2025-01-30T01:30+01:00,8.8,0,0,0
2025-01-30T01:45+01:00,8.7,0,0,0
2025-01-30T02:00+01:00,8.8,0,0,0
2025-01-30T02:15+01:00,8.4,0,0,0
2025-01-30T02:30+01:00,8.3,0,0,0
2025-01-30T02:45+01:00,8.8,0,0,0
2025-01-30T03:00+01:00,8.3,0,0,0
2025-01-30T03:15+01:00,8.6,0,0,0
2025-01-30T03:30+01:00,8.6,0,0,0
2025-01-30T03:45+01:00,8.6,0,0,0
2025-01-30T04:00+01:00,8.5,0,0,0
2025-01-30T04:15+01:00,8.1,0,0,0
2025-01-30T04:30+01:00,8.7,0,0,0
2025-01-30T04:45+01:00,8.7,0,0,0
2025-01-30T05:00+01:00,8.7,0,0,0
2025-01-30T05:15+01:00,8.6,0,0,0
2025-01-30T05:30+01:00,8.2,0,0,0
2025-01-30T05:45+01:00,8.9,0,0,0
2025-01-30T06:00+01:00,10.3,0,0,0
2025-01-30T06:15+01:00,9.9,0,0,0
2025-01-30T06:30+01:00,9.4,0,0,0
2025-01-30T06:45+01:00,9.4,0,0,0
2025-01-30T07:00+01:00,9.7,0,0,0
2025-01-30T07:15+01:00,10.9,0,0,0
2025-01-30T07:30+01:00,20.4,1.1,0.1,0.1
2025-01-30T07:45+01:00,73.3,111.1,88.7,90.4
2025-01-30T08:00+01:00,378.2,461.9,417.9,408
2025-01-30T08:15+01:00,935.3,1074.2,947.9,943.1
2025-01-30T08:30+01:00,1675.8,1864.1,1648.3,1608.4
2025-01-30T08:45+01:00,2552.6,2771.3,2486.5,2475.5
2025-01-30T09:00+01:00,3524.4,3759,3344.5,3369.9
2025-01-30T09:15+01:00,4476.1,4854.1,4425.8,4709.8
2025-01-30T09:30+01:00,5452.6,5999.1,5584.4,5921.1
2025-01-30T09:45+01:00,6369.2,7109,6713.2,7087.7
2025-01-30T10:00+01:00,7366,8116,7742.3,8093.1
2025-01-30T10:15+01:00,8401.9,9064,8733.7,9100.8
2025-01-30T10:30+01:00,9394,9939.1,9662.6,9974.9
2025-01-30T10:45+01:00,10388.6,10715.5,10470.1,10733.3
2025-01-30T11:00+01:00,11455.4,11404.1,11152.2,11392.6
2025-01-30T11:15+01:00,12522.1,11999.4,11710.9,12055.8
2025-01-30T11:30+01:00,13360.2,12444.3,12128.1,12666.5
2025-01-30T11:45+01:00,13760.3,12721,12408.6,13165.1
2025-01-30T12:00+01:00,13905.3,12861,12602.1,13584.7
2025-01-30T12:15+01:00,13795.1,12867,12723,13779.8
2025-01-30T12:30+01:00,13641.8,12709.2,12674.6,13850.4
2025-01-30T12:45+01:00,13412.8,12429.8,12481.3,13813.6
2025-01-30T13:00+01:00,13045,12068.1,12169.1,13794
2025-01-30T13:15+01:00,12684.4,11603.2,11738,13444.9
2025-01-30T13:30+01:00,12071.7,11045.2,11176.7,12825.7
2025-01-30T13:45+01:00,11243.8,10406.4,10514.4,12053.7
2025-01-30T14:00+01:00,10552.9,9691.5,9083.4,11161.8
2025-01-30T14:15+01:00,9667.3,8897.6,8293.3,10157.2
2025-01-30T14:30+01:00,8614.2,8020,7432,9265.6
2025-01-30T14:45+01:00,7642.6,7091.1,6531.5,8222.3
2025-01-30T15:00+01:00,6676.9,6132.2,5615.8,7129.7
2025-01-30T15:15+01:00,5621.4,5119.4,4665.6,5838.9
2025-01-30T15:30+01:00,4540.3,4103,3710.2,4640.2
2025-01-30T15:45+01:00,3414.9,3145.1,2814.9,3536.2
2025-01-30T16:00+01:00,2433.8,2287.7,2022.2,2587.3
2025-01-30T16:15+01:00,1585.1,1512.8,1317.3,1779.2
2025-01-30T16:30+01:00,868.7,840.9,731.4,1021.1
2025-01-30T16:45+01:00,341.7,350.1,310.4,477.6
2025-01-30T17:00+01:00,88.1,86.5,78.2,150.1
2025-01-30T17:15+01:00,24.3,11.3,11.3,61.1
2025-01-30T17:30+01:00,22,0,0.8,12.9
2025-01-30T17:45+01:00,22.7,0,0.8,3.9
2025-01-30T18:00+01:00,22.6,0,0,0
2025-01-30T18:15+01:00,13.7,0,0,0
2025-01-30T18:30+01:00,16.7,0,0,0
2025-01-30T18:45+01:00,12.1,0,0,0
2025-01-30T19:00+01:00,16.6,0,0,0
2025-01-30T19:15+01:00,14.4,0,0,0
2025-01-30T19:30+01:00,11,0,0,0
2025-01-30T19:45+01:00,8.4,0,0,0
2025-01-30T20:00+01:00,9.7,0,0,0
2025-01-30T20:15+01:00,8.3,0,0,0
2025-01-30T20:30+01:00,10,0,0,0
2025-01-30T20:45+01:00,8.1,0,0,0
2025-01-30T21:00+01:00,8.2,0,0,0
2025-01-30T21:15+01:00,8,0,0,0
2025-01-30T21:30+01:00,7.7,0,0,0
2025-01-30T21:45+01:00,7.8,0,0,0
2025-01-30T22:00+01:00,7.9,0,0,0
2025-01-30T22:15+01:00,8.1,0,0,0
2025-01-30T22:30+01:00,8.5,0,0,0
2025-01-30T22:45+01:00,8.6,0,0,0
2025-01-30T23:00+01:00,8.2,0,0,0
2025-01-30T23:15+01:00,8.4,0,0,0
2025-01-30T23:30+01:00,9.1,0,0,0
2025-01-30T23:45+01:00,8.3,0,0,0
2025-01-31T00:00+01:00,7.2,0,0,0
2025-01-31T00:15+01:00,7.1,0,0,0
2025-01-31T00:30+01:00,7.4,0,0,0
2025-01-31T00:45+01:00,7.6,0,0,0
2025-01-31T01:00+01:00,7.5,0,0,0
2025-01-31T01:15+01:00,7.2,0,0,0
2025-01-31T01:30+01:00,6.7,0,0,0
2025-01-31T01:45+01:00,6.5,0,0,0
2025-01-31T02:00+01:00,6.6,0,0,0
2025-01-31T02:15+01:00,7,0,0,0
2025-01-31T02:30+01:00,6.8,0,0,0
2025-01-31T02:45+01:00,6.9,0,0,0
2025-01-31T03:00+01:00,6.8,0,0,0
2025-01-31T03:15+01:00,7.1,0,0,0
2025-01-31T03:30+01:00,7.4,0,0,0
2025-01-31T03:45+01:00,6.5,0,0,0
2025-01-31T04:00+01:00,6.1,0,0,0
2025-01-31T04:15+01:00,6.2,0,0,0
2025-01-31T04:30+01:00,6.6,0,0,0
2025-01-31T04:45+01:00,6.4,0,0,0
2025-01-31T05:00+01:00,6.3,0,0,0
2025-01-31T05:15+01:00,6.4,0,0,0
2025-01-31T05:30+01:00,6.4,0,0,0
2025-01-31T05:45+01:00,7.1,0,0,0
2025-01-31T06:00+01:00,7.8,0,0,0
2025-01-31T06:15+01:00,8.1,0,0,0
2025-01-31T06:30+01:00,9.4,0,0,0
2025-01-31T06:45+01:00,9.7,0,0,0
2025-01-31T07:00+01:00,9.6,0,0,0
2025-01-31T07:15+01:00,9.8,0,0,0
2025-01-31T07:30+01:00,15.3,0.5,0.1,0.1
2025-01-31T07:45+01:00,51.6,66.3,42.5,44.2
2025-01-31T08:00+01:00,221.2,356.7,353.7,357
2025-01-31T08:15+01:00,850.9,925.1,925.3,910.8
2025-01-31T08:30+01:00,1741,1732.9,1714.2,1632.7
2025-01-31T08:45+01:00,2829,2690.3,2688.3,2554.5
2025-01-31T09:00+01:00,4039.9,3741.5,3781.2,3727.9
2025-01-31T09:15+01:00,5410.7,4907.7,5017.1,5074.8
2025-01-31T09:30+01:00,6873.4,6113,6347.8,6512.7
2025-01-31T09:45+01:00,8292.1,7271.3,7672.4,7926.5
2025-01-31T10:00+01:00,9754.6,8347,8939.1,9225.2
2025-01-31T10:15+01:00,11195.6,9395.9,10228.9,10603.4
2025-01-31T10:30+01:00,12495.4,10352.9,11464.4,11990.7
2025-01-31T10:45+01:00,13583.5,11260.4,12603,13062.4
2025-01-31T11:00+01:00,14706.6,12061.7,13542.6,14108.6
2025-01-31T11:15+01:00,15711.7,12794.1,14322.4,14910.7
2025-01-31T11:30+01:00,16315.6,13398.2,14920.2,15560.3
2025-01-31T11:45+01:00,16814.5,13879.1,15363.4,16093.6
2025-01-31T12:00+01:00,17005,14215.8,15615.4,16255.4
2025-01-31T12:15+01:00,17077.1,14386.2,15722.4,16189.8
2025-01-31T12:30+01:00,17016.7,14407.3,15717.5,16151.2
2025-01-31T12:45+01:00,16868.9,14346.7,15549.8,16058.3
2025-01-31T13:00+01:00,16454.7,14134.6,15259.5,16446.4
2025-01-31T13:15+01:00,15998.9,13682.9,14815.7,16001.7
2025-01-31T13:30+01:00,15271.6,13097.8,14249.9,15427.3
2025-01-31T13:45+01:00,14440.3,12425,13560.6,14681.2
2025-01-31T14:00+01:00,13563.1,11710.2,12587.8,13807.2
2025-01-31T14:15+01:00,12554.4,10898.3,11657,12724
2025-01-31T14:30+01:00,11478.5,9981.6,10601.2,11761.2
2025-01-31T14:45+01:00,10356.7,8971.2,9458,10570.6
2025-01-31T15:00+01:00,9095.4,7893.8,8273.7,9329.4
2025-01-31T15:15+01:00,7772.3,6704.7,6999.2,7829.1
2025-01-31T15:30+01:00,6398.8,5467.7,5693.2,6446.7
2025-01-31T15:45+01:00,4998.4,4243.5,4417.2,5066.4
2025-01-31T16:00+01:00,3649.9,3099.8,3228.6,3795.9
2025-01-31T16:15+01:00,2369.1,2051.4,2142.6,2594.7
2025-01-31T16:30+01:00,1298.4,1159,1194.1,1575.4
2025-01-31T16:45+01:00,527.5,479.6,474.6,723.7
2025-01-31T17:00+01:00,137.6,131.1,101.4,211.1
2025-01-31T17:15+01:00,42,29.9,8.8,82.7
2025-01-31T17:30+01:00,32.4,8.7,0,19.1
2025-01-31T17:45+01:00,35.2,3.2,0,4.8
2025-01-31T18:00+01:00,26.5,0,0,0
2025-01-31T18:15+01:00,23.4,0,0,0
2025-01-31T18:30+01:00,33.3,0,0,0
2025-01-31T18:45+01:00,27.3,0,0,0
2025-01-31T19:00+01:00,45.7,0,0,0
2025-01-31T19:15+01:00,42.9,0,0,0
2025-01-31T19:30+01:00,26.5,0,0,0
2025-01-31T19:45+01:00,18.2,0,0,0
2025-01-31T20:00+01:00,35.8,0,0,0
2025-01-31T20:15+01:00,18.3,0,0,0
2025-01-31T20:30+01:00,17.5,0,0,0
2025-01-31T20:45+01:00,17.4,0,0,0
2025-01-31T21:00+01:00,17,0,0,0
2025-01-31T21:15+01:00,16.7,0,0,0
2025-01-31T21:30+01:00,16.7,0,0,0
2025-01-31T21:45+01:00,16.6,0,0,0
2025-01-31T22:00+01:00,19,0,0,0
2025-01-31T22:15+01:00,17,0,0,0
2025-01-31T22:30+01:00,27.1,0,0,0
2025-01-31T22:45+01:00,22.8,0,0,0
2025-01-31T23:00+01:00,20.1,0,0,0
2025-01-31T23:15+01:00,17.7,0,0,0
2025-01-31T23:30+01:00,9,0,0,0
2025-01-31T23:45+01:00,8.4,0,0,0
2025-02-01T00:00+01:00,8.5,0,0,0
2025-02-01T00:15+01:00,8.1,0,0,0
2025-02-01T00:30+01:00,8.2,0,0,0
2025-02-01T00:45+01:00,8.3,0,0,0
2025-02-01T01:00+01:00,8.3,0,0,0
2025-02-01T01:15+01:00,8.6,0,0,0
2025-02-01T01:30+01:00,8.6,0,0,0
2025-02-01T01:45+01:00,8.7,0,0,0
2025-02-01T02:00+01:00,8.4,0,0,0
2025-02-01T02:15+01:00,8.2,0,0,0
2025-02-01T02:30+01:00,8.6,0,0,0
2025-02-01T02:45+01:00,8.4,0,0,0
2025-02-01T03:00+01:00,7.8,0,0,0
2025-02-01T03:15+01:00,7.4,0,0,0
2025-02-01T03:30+01:00,7.2,0,0,0
2025-02-01T03:45+01:00,7.4,0,0,0
2025-02-01T04:00+01:00,7.2,0,0,0
2025-02-01T04:15+01:00,7,0,0,0
2025-02-01T04:30+01:00,7.1,0,0,0
2025-02-01T04:45+01:00,7.3,0,0,0
2025-02-01T05:00+01:00,7.5,0,0,0
2025-02-01T05:15+01:00,7.5,0,0,0
2025-02-01T05:30+01:00,7.6,0,0,0
2025-02-01T05:45+01:00,7.5,0,0,0
2025-02-01T06:00+01:00,8,0,0,0
2025-02-01T06:15+01:00,19.6,0,0,0
2025-02-01T06:30+01:00,24.7,0,0,0
2025-02-01T06:45+01:00,30.4,0,0,0
2025-02-01T07:00+01:00,33.6,0,0,0
2025-02-01T07:15+01:00,33.7,0,0,0
2025-02-01T07:30+01:00,37.6,3.6,0.8,0.8
2025-02-01T07:45+01:00,96.8,132.1,94.1,94.5
2025-02-01T08:00+01:00,468.7,655.4,675.1,658.2
2025-02-01T08:15+01:00,1358.6,1623.8,1713.7,1736.1
2025-02-01T08:30+01:00,2630.6,2901.2,3109.1,3134
2025-02-01T08:45+01:00,4169.4,4385.9,4657.8,4670.3
2025-02-01T09:00+01:00,5917.9,5864.1,6150.1,6251
2025-02-01T09:15+01:00,7817.8,7454.4,7837.4,7990.1
2025-02-01T09:30+01:00,9808.1,9123.9,9600.8,9774.9
2025-02-01T09:45+01:00,11824.3,10808.6,11362.2,11699.5
2025-02-01T10:00+01:00,13801.2,12478.1,13101.9,13531.7
2025-02-01T10:15+01:00,15584.6,14178.4,14883.2,15602.3
2025-02-01T10:30+01:00,17220.7,15928.8,16632,17703
2025-02-01T10:45+01:00,18698.1,17573.8,18235.7,19372.7
2025-02-01T11:00+01:00,20026.7,19016,19592.1,21036.1
2025-02-01T11:15+01:00,21138.7,20138.8,20752.6,22094
2025-02-01T11:30+01:00,22050.6,21054.9,21719,22901.4
2025-02-01T11:45+01:00,22659.8,21747.1,22462.5,23487.6
2025-02-01T12:00+01:00,23116.3,22151.2,22907,23855.3
2025-02-01T12:15+01:00,23372,22356.2,23119.2,24165.7
2025-02-01T12:30+01:00,23366.9,22343.7,23099.1,24173.5
2025-02-01T12:45+01:00,23176.5,22147.9,22929.7,24072.3
2025-02-01T13:00+01:00,22849.7,21807.6,22632.8,23911.6
2025-02-01T13:15+01:00,22267,21301.8,22191.7,23492.9
2025-02-01T13:30+01:00,21532.6,20555.3,21565.7,22850.8
2025-02-01T13:45+01:00,20610.3,19575.4,20701.6,21898.6
2025-02-01T14:00+01:00,19508,18369.9,18899.8,20619.2
2025-02-01T14:15+01:00,18233.8,16915.9,17466,18892
2025-02-01T14:30+01:00,16684.6,15272.2,15810.9,17059.4
2025-02-01T14:45+01:00,14915.8,13518.6,14016.4,15258.7
2025-02-01T15:00+01:00,12955.6,11747.9,12177.4,13452.4
2025-02-01T15:15+01:00,10936.3,9926.1,10254.4,11456.1
2025-02-01T15:30+01:00,8914.9,8106.9,8321.1,9474.4
2025-02-01T15:45+01:00,6911.3,6385.5,6498.8,7536.5
2025-02-01T16:00+01:00,4951.8,4805.7,4860.6,5747.6
2025-02-01T16:15+01:00,3207.3,3317.2,3352.1,3962.8
2025-02-01T16:30+01:00,1760.7,1956.3,1987.6,2415.6
2025-02-01T16:45+01:00,727.7,826.1,856.6,1133.9
2025-02-01T17:00+01:00,190.7,205,232.8,365.8
2025-02-01T17:15+01:00,46,25.6,40.3,137.4
2025-02-01T17:30+01:00,25.6,0,9.2,33
2025-02-01T17:45+01:00,26,0,4.6,11.2
2025-02-01T18:00+01:00,20.8,0,0,0
2025-02-01T18:15+01:00,26.9,0,0,0
2025-02-01T18:30+01:00,24.7,0,0,0
2025-02-01T18:45+01:00,15,0,0,0
2025-02-01T19:00+01:00,20.2,0,0,0
2025-02-01T19:15+01:00,15.4,0,0,0
2025-02-01T19:30+01:00,10.6,0,0,0
2025-02-01T19:45+01:00,10.2,0,0,0
2025-02-01T20:00+01:00,21,0,0,0
2025-02-01T20:15+01:00,14.8,0,0,0
2025-02-01T20:30+01:00,8.5,0,0,0
2025-02-01T20:45+01:00,14.6,0,0,0
2025-02-01T21:00+01:00,9.3,0,0,0
2025-02-01T21:15+01:00,8,0,0,0
2025-02-01T21:30+01:00,7.8,0,0,0
2025-02-01T21:45+01:00,11,0,0,0
2025-02-01T22:00+01:00,11.1,0,0,0
2025-02-01T22:15+01:00,7.5,0,0,0
2025-02-01T22:30+01:00,7.6,0,0,0
2025-02-01T22:45+01:00,7.6,0,0,0
2025-02-01T23:00+01:00,7.5,0,0,0
2025-02-01T23:15+01:00,7.5,0,0,0
2025-02-01T23:30+01:00,7.4,0,0,0
2025-02-01T23:45+01:00,7.5,0,0,0
2025-02-02T00:00+01:00,7.7,0,0,0
2025-02-02T00:15+01:00,7.8,0,0,0
2025-02-02T00:30+01:00,7.6,0,0,0
2025-02-02T00:45+01:00,7.8,0,0,0
2025-02-02T01:00+01:00,8.6,0,0,0
2025-02-02T01:15+01:00,8.1,0,0,0
2025-02-02T01:30+01:00,11.6,0,0,0
2025-02-02T01:45+01:00,8,0,0,0
2025-02-02T02:00+01:00,7,0,0,0
2025-02-02T02:15+01:00,6.9,0,0,0
2025-02-02T02:30+01:00,7.2,0,0,0
2025-02-02T02:45+01:00,7.1,0,0,0
2025-02-02T03:00+01:00,7,0,0,0
2025-02-02T03:15+01:00,6.9,0,0,0
2025-02-02T03:30+01:00,7.3,0,0,0
2025-02-02T03:45+01:00,7.3,0,0,0
2025-02-02T04:00+01:00,7.5,0,0,0
2025-02-02T04:15+01:00,7.5,0,0,0
2025-02-02T04:30+01:00,7.4,0,0,0
2025-02-02T04:45+01:00,7.4,0,0,0
2025-02-02T05:00+01:00,7.3,0,0,0
2025-02-02T05:15+01:00,7.4,0,0,0
2025-02-02T05:30+01:00,7.3,0,0,0
2025-02-02T05:45+01:00,7.4,0,0,0
2025-02-02T06:00+01:00,7.2,0,0,0
2025-02-02T06:15+01:00,7.3,0,0,0
2025-02-02T06:30+01:00,7.2,0,0,0
2025-02-02T06:45+01:00,8.1,0,0,0
2025-02-02T07:00+01:00,9.2,0,0,0
2025-02-02T07:15+01:00,10.4,0,0,0
2025-02-02T07:30+01:00,19.4,4.7,0.6,0.6
2025-02-02T07:45+01:00,100.9,163.9,95.8,90.8
2025-02-02T08:00+01:00,515.3,761.3,707,697
2025-02-02T08:15+01:00,1406.6,1810,1795.3,1876.1
2025-02-02T08:30+01:00,2660.4,3134.4,3226,3287
2025-02-02T08:45+01:00,4178.1,4552.7,4785.2,4825.2
2025-02-02T09:00+01:00,5948.3,5987.4,6327.7,6351.1
2025-02-02T09:15+01:00,7888.9,7485.1,8039.8,8083.1
2025-02-02T09:30+01:00,9902,9056,9816.3,9791.9
2025-02-02T09:45+01:00,11873.1,10652.3,11553.6,11675.2
2025-02-02T10:00+01:00,13825.9,12220.1,13236.4,13507.3
2025-02-02T10:15+01:00,15536.9,13784.3,14920.8,15415.5
2025-02-02T10:30+01:00,17231.9,15285.4,16531.8,17242.2
2025-02-02T10:45+01:00,18745.4,16694,18008,18708.8
2025-02-02T11:00+01:00,20152.6,17916,19219.9,20076.5
2025-02-02T11:15+01:00,21268.3,19035.6,20275.2,21003.2
2025-02-02T11:30+01:00,22118.6,19986.6,21147.1,21763.1
2025-02-02T11:45+01:00,22800.2,20742.7,21830.9,22344.9
2025-02-02T12:00+01:00,23160.1,21233.7,22213.2,22657.7
2025-02-02T12:15+01:00,23279.4,21524.5,22386.5,22743.6
2025-02-02T12:30+01:00,23399.4,21603,22448.5,22736.4
2025-02-02T12:45+01:00,23283.7,21478.1,22405.8,22573.3
2025-02-02T13:00+01:00,22997.5,21169.9,22093.2,22206.7
2025-02-02T13:15+01:00,22518.9,20703.5,21545,21705
2025-02-02T13:30+01:00,21820.8,19980.9,20760.8,20958.5
2025-02-02T13:45+01:00,21024.8,19032.3,19794.6,20079.2
2025-02-02T14:00+01:00,20011.4,17877.3,18441.7,19040.9
2025-02-02T14:15+01:00,18857.1,16512,17079,17696.7
2025-02-02T14:30+01:00,17434.1,14974.7,15575.1,16250.1
2025-02-02T14:45+01:00,15873.4,13327.9,13968.1,14697.1
2025-02-02T15:00+01:00,13976,11632.1,12270.8,13113.1
2025-02-02T15:15+01:00,11877.2,9863.1,10457.6,11392.2
2025-02-02T15:30+01:00,9701,8090,8605.5,9644
2025-02-02T15:45+01:00,7551.4,6410.1,6826.5,7852.7
2025-02-02T16:00+01:00,5446.4,4866.6,5168.4,6059.9
2025-02-02T16:15+01:00,3552.8,3379.9,3585.3,4139
2025-02-02T16:30+01:00,1965.9,2007.2,2117,2512.9
2025-02-02T16:45+01:00,838.4,876,895.7,1194.9
2025-02-02T17:00+01:00,250.9,227.8,212.4,377.2
2025-02-02T17:15+01:00,58.1,38.8,15.7,150.6
2025-02-02T17:30+01:00,16.6,8.8,0.4,35
2025-02-02T17:45+01:00,12.8,4.1,0.4,4.4
2025-02-02T18:00+01:00,12.3,0,0,0
2025-02-02T18:15+01:00,11.9,0,0,0
2025-02-02T18:30+01:00,11.2,0,0,0
2025-02-02T18:45+01:00,11,0,0,0
2025-02-02T19:00+01:00,10.3,0,0,0
2025-02-02T19:15+01:00,10.8,0,0,0
2025-02-02T19:30+01:00,10.1,0,0,0
2025-02-02T19:45+01:00,10.1,0,0,0
2025-02-02T20:00+01:00,9.1,0,0,0
2025-02-02T20:15+01:00,8.6,0,0,0
2025-02-02T20:30+01:00,8.7,0,0,0
2025-02-02T20:45+01:00,9.4,0,0,0
2025-02-02T21:00+01:00,12.6,0,0,0
2025-02-02T21:15+01:00,11.1,0,0,0
2025-02-02T21:30+01:00,8.7,0,0,0
2025-02-02T21:45+01:00,8,0,0,0
2025-02-02T22:00+01:00,8.1,0,0,0
2025-02-02T22:15+01:00,8.6,0,0,0
2025-02-02T22:30+01:00,8.8,0,0,0
2025-02-02T22:45+01:00,9.2,0,0,0
2025-02-02T23:00+01:00,8.2,0,0,0
2025-02-02T23:15+01:00,7.4,0,0,0
2025-02-02T23:30+01:00,7.3,0,0,0
2025-02-02T23:45+01:00,7.5,0,0,0
2025-02-03T00:00+01:00,7.9,0,0,0
2025-02-03T00:15+01:00,7.6,0,0,0
2025-02-03T00:30+01:00,7.4,0,0,0
2025-02-03T00:45+01:00,7.2,0,0,0
2025-02-03T01:00+01:00,7.1,0,0,0
2025-02-03T01:15+01:00,7,0,0,0
2025-02-03T01:30+01:00,7.2,0,0,0
2025-02-03T01:45+01:00,7.5,0,0,0
2025-02-03T02:00+01:00,7.2,0,0,0
2025-02-03T02:15+01:00,7.4,0,0,0
2025-02-03T02:30+01:00,7.7,0,0,0
2025-02-03T02:45+01:00,7.7,0,0,0
2025-02-03T03:00+01:00,7.4,0,0,0
2025-02-03T03:15+01:00,7.3,0,0,0
2025-02-03T03:30+01:00,7,0,0,0
2025-02-03T03:45+01:00,7.1,0,0,0
2025-02-03T04:00+01:00,7,0,0,0
2025-02-03T04:15+01:00,6.8,0,0,0
2025-02-03T04:30+01:00,7.1,0,0,0
2025-02-03T04:45+01:00,7.2,0,0,0
2025-02-03T05:00+01:00,7.4,0,0,0
2025-02-03T05:15+01:00,7.6,0,0,0
2025-02-03T05:30+01:00,7.7,0,0,0
2025-02-03T05:45+01:00,7.5,0,0,0
2025-02-03T06:00+01:00,7.8,0,0,0
2025-02-03T06:15+01:00,8.8,0,0,0
2025-02-03T06:30+01:00,16.6,0,0,0
2025-02-03T06:45+01:00,17.4,0,0,0
2025-02-03T07:00+01:00,18.6,0,0,0
2025-02-03T07:15+01:00,19.1,0,0,0
2025-02-03T07:30+01:00,38.2,3.1,0.6,0.6
2025-02-03T07:45+01:00,151.7,143.1,123.6,119.2
2025-02-03T08:00+01:00,611.7,725.2,752.3,753.6
