Date (GMT+1),Solar,"Solar forecast (Day-Ahead, D-1 18:00)","Solar forecast (Intraday, 8:00)",Solar forecast (Current)
2024-01-23T04:00+01:00,3.2,0,0,0
2024-01-23T04:15+01:00,3.2,0,0,0
2024-01-23T04:30+01:00,3.1,0,0,0
2024-01-23T04:45+01:00,3.9,0,0,0
2024-01-23T05:00+01:00,3.2,0,0,0
2024-01-23T05:15+01:00,3.2,0,0,0
2024-01-23T05:30+01:00,4,0,0,0
2024-01-23T05:45+01:00,4.7,0,0,0
2024-01-23T06:00+01:00,3.1,0,0,0
2024-01-23T06:15+01:00,3.1,0,0,0
2024-01-23T06:30+01:00,4.5,0,0,0
2024-01-23T06:45+01:00,7,0,0,0
2024-01-23T07:00+01:00,3.1,0,0,0
2024-01-23T07:15+01:00,3.4,0,0,0
2024-01-23T07:30+01:00,7.9,0,0,0
2024-01-23T07:45+01:00,10.7,1.9,1.4,1.4
2024-01-23T08:00+01:00,32.3,108.7,107.5,106.8
2024-01-23T08:15+01:00,251,367.1,306.1,298.2
2024-01-23T08:30+01:00,726.2,845.1,729.8,722.7
2024-01-23T08:45+01:00,1376,1527,1373.9,1355.8
2024-01-23T09:00+01:00,2166.7,2322.1,2167.9,2173.6
2024-01-23T09:15+01:00,3042.4,3216.7,3073.8,3137.1
2024-01-23T09:30+01:00,3997.4,4148.2,3830.4,3929.3
2024-01-23T09:45+01:00,5031.4,5068.1,4673.8,4887.9
2024-01-23T10:00+01:00,6104.4,5930.9,5526.1,5878.8
2024-01-23T10:15+01:00,7214.4,6754.8,6351.6,6817.4
2024-01-23T10:30+01:00,8134.8,7497.8,7115.7,7651.9
2024-01-23T10:45+01:00,9087.3,8133,7809.9,8538.5
2024-01-23T11:00+01:00,9915.8,8713.4,8485.8,9278.1
2024-01-23T11:15+01:00,10472.5,9229.1,9107.5,10009.2
2024-01-23T11:30+01:00,10763.8,9678.2,9612.2,10738.5
2024-01-23T11:45+01:00,11032.6,10030.6,10003.6,11084.1
2024-01-23T12:00+01:00,11380.3,10324.1,10322.4,11356.4
2024-01-23T12:15+01:00,11515.3,10528.6,10513.3,11355.6
2024-01-23T12:30+01:00,11348.5,10629.1,10575.7,11218.6
2024-01-23T12:45+01:00,11141.6,10590,10534,11142.9
2024-01-23T13:00+01:00,10905.1,10466.5,10473.8,11019.4
2024-01-23T13:15+01:00,10573.4,10239.5,10246.5,10855.9
2024-01-23T13:30+01:00,10071.4,9872,9916,10328.4
2024-01-23T13:45+01:00,9287.1,9351.1,9464.1,9740.2
2024-01-23T14:00+01:00,8653.6,8729.6,8936.6,9099.3
2024-01-23T14:15+01:00,7837.2,8010.3,8251.9,8281.5
2024-01-23T14:30+01:00,6803.9,7201.2,7418,7318.4
2024-01-23T14:45+01:00,5535.4,6271.7,6432,6263.8
2024-01-23T15:00+01:00,4384.8,5288.1,5390,5246.4
2024-01-23T15:15+01:00,3216.2,4245.4,4295.4,4190.9
2024-01-23T15:30+01:00,2217.4,3211,3217.1,3051.9
2024-01-23T15:45+01:00,1417.6,2217.8,2198.9,2161.6
2024-01-23T16:00+01:00,792.9,1414.8,1383.6,1092.2
2024-01-23T16:15+01:00,356.8,790.9,757.5,592.5
2024-01-23T16:30+01:00,91.5,335.8,312.8,233
2024-01-23T16:45+01:00,14.1,105.4,102.3,83.3
2024-01-23T17:00+01:00,5.1,27.4,22.8,25.5
2024-01-23T17:15+01:00,4.5,3.2,4.9,0.8
2024-01-23T17:30+01:00,5.2,1.2,2.2,3.3
2024-01-23T17:45+01:00,6,0.6,0.8,0
2024-01-23T18:00+01:00,12.9,0,0,0
2024-01-23T18:15+01:00,9.9,0,0,0
2024-01-23T18:30+01:00,6.3,0,0,0
2024-01-23T18:45+01:00,5.2,0,0,0
2024-01-23T19:00+01:00,10.8,0,0,0
2024-01-23T19:15+01:00,4.4,0,0,0
2024-01-23T19:30+01:00,3.3,0,0,0
2024-01-23T19:45+01:00,3.2,0,0,0
2024-01-23T20:00+01:00,10.6,0,0,0
2024-01-23T20:15+01:00,6.2,0,0,0
2024-01-23T20:30+01:00,4.3,0,0,0
2024-01-23T20:45+01:00,3.1,0,0,0
2024-01-23T21:00+01:00,7.3,0,0,0
2024-01-23T21:15+01:00,3.2,0,0,0
2024-01-23T21:30+01:00,3.1,0,0,0
2024-01-23T21:45+01:00,3.1,0,0,0
2024-01-23T22:00+01:00,3.7,0,0,0
2024-01-23T22:15+01:00,3,0,0,0
2024-01-23T22:30+01:00,3,0,0,0
2024-01-23T22:45+01:00,3.7,0,0,0
2024-01-23T23:00+01:00,3,0,0,0
2024-01-23T23:15+01:00,3,0,0,0
2024-01-23T23:30+01:00,3,0,0,0
2024-01-23T23:45+01:00,3,0,0,0
2024-01-24T00:00+01:00,3.5,0,0,0
2024-01-24T00:15+01:00,2.8,0,0,0
2024-01-24T00:30+01:00,2.8,0,0,0
2024-01-24T00:45+01:00,2.8,0,0,0
2024-01-24T01:00+01:00,3.6,0,0,0
2024-01-24T01:15+01:00,3,0,0,0
2024-01-24T01:30+01:00,2.9,0,0,0
2024-01-24T01:45+01:00,2.9,0,0,0
2024-01-24T02:00+01:00,2.7,0,0,0
2024-01-24T02:15+01:00,2.9,0,0,0
2024-01-24T02:30+01:00,2.8,0,0,0
2024-01-24T02:45+01:00,2.9,0,0,0
2024-01-24T03:00+01:00,2.8,0,0,0
2024-01-24T03:15+01:00,3,0,0,0
2024-01-24T03:30+01:00,2.9,0,0,0
2024-01-24T03:45+01:00,2.9,0,0,0
2024-01-24T04:00+01:00,2.8,0,0,0
2024-01-24T04:15+01:00,2.9,0,0,0
2024-01-24T04:30+01:00,3.6,0,0,0
2024-01-24T04:45+01:00,2.9,0,0,0
2024-01-24T05:00+01:00,2.8,0,0,0
2024-01-24T05:15+01:00,2.9,0,0,0
2024-01-24T05:30+01:00,2.8,0,0,0
2024-01-24T05:45+01:00,3.6,0,0,0
2024-01-24T06:00+01:00,2.7,0,0,0
2024-01-24T06:15+01:00,2.7,0,0,0
2024-01-24T06:30+01:00,3.4,0,0,0
2024-01-24T06:45+01:00,4.2,0,0,0
2024-01-24T07:00+01:00,2.9,0,0,0
2024-01-24T07:15+01:00,3.3,0,0,0
2024-01-24T07:30+01:00,5.3,0,0,0
2024-01-24T07:45+01:00,9.1,0,10.9,10.9
2024-01-24T08:00+01:00,25.3,80.7,91,91.4
2024-01-24T08:15+01:00,131.3,205.9,208,204.6
2024-01-24T08:30+01:00,386.1,477.7,460.4,449.1
2024-01-24T08:45+01:00,749.5,884.7,841.1,830.1
2024-01-24T09:00+01:00,1214.8,1372,1276.2,1256.1
2024-01-24T09:15+01:00,1814.2,1924.2,1864.8,1907.2
2024-01-24T09:30+01:00,2470.8,2535.4,2439.1,2478.5
2024-01-24T09:45+01:00,3200.1,3171.5,3074.5,3117.6
2024-01-24T10:00+01:00,3932.6,3792.4,3655.6,3724.5
2024-01-24T10:15+01:00,4604.9,4401.7,4233.8,4343
2024-01-24T10:30+01:00,5149,4966.2,4797,4981.2
2024-01-24T10:45+01:00,5945.1,5475.5,5328.7,5648.8
2024-01-24T11:00+01:00,6883.7,5948.9,5856.1,6251.6
2024-01-24T11:15+01:00,7612.1,6425.2,6372.6,6890
2024-01-24T11:30+01:00,7962.1,6841.1,6818.9,7603.7
2024-01-24T11:45+01:00,8149.5,7158.5,7180.1,8227
2024-01-24T12:00+01:00,8331,7377.9,7472.3,8664.1
2024-01-24T12:15+01:00,8285.7,7567,7721.2,8926.5
2024-01-24T12:30+01:00,8362.1,7669.1,7873.6,9081.8
2024-01-24T12:45+01:00,8328.7,7668.3,7911.8,9048.5
2024-01-24T13:00+01:00,8223,7605.7,7913.4,8793.2
2024-01-24T13:15+01:00,7848.3,7495.1,7853.8,8522
2024-01-24T13:30+01:00,7670.4,7277.8,7703.4,8299
2024-01-24T13:45+01:00,7249,6962,7438.6,7976.7
2024-01-24T14:00+01:00,6774.8,6585.8,6755.5,7456.4
2024-01-24T14:15+01:00,6186.6,6134.5,6309.5,6911.2
2024-01-24T14:30+01:00,5509.9,5564.1,5732.9,6428.9
2024-01-24T14:45+01:00,4804.1,4877.9,5036.1,5518.5
2024-01-24T15:00+01:00,4023.2,4178.6,4337,4698.8
2024-01-24T15:15+01:00,3144.2,3446.9,3600.3,3860.2
2024-01-24T15:30+01:00,2421.4,2685.2,2833,3082.5
2024-01-24T15:45+01:00,1768,1944.6,2067.4,2206.6
2024-01-24T16:00+01:00,1170.6,1308.1,1407.8,1417
2024-01-24T16:15+01:00,638.1,778.9,842.3,858.7
2024-01-24T16:30+01:00,258.5,348.7,383.9,398.6
2024-01-24T16:45+01:00,60.1,124.8,134,149.3
2024-01-24T17:00+01:00,8.8,28.6,26.4,13.9
2024-01-24T17:15+01:00,4.2,9.1,6.2,1.6
2024-01-24T17:30+01:00,3.7,3.6,2,0.1
2024-01-24T17:45+01:00,4.7,1.7,1.1,0
2024-01-24T18:00+01:00,4.4,0,0,0
2024-01-24T18:15+01:00,3.2,0,0,0
2024-01-24T18:30+01:00,3.8,0,0,0
2024-01-24T18:45+01:00,3.2,0,0,0
2024-01-24T19:00+01:00,5.5,0,0,0
2024-01-24T19:15+01:00,5.2,0,0,0
2024-01-24T19:30+01:00,4.2,0,0,0
2024-01-24T19:45+01:00,4.2,0,0,0
2024-01-24T20:00+01:00,5.3,0,0,0
2024-01-24T20:15+01:00,5.2,0,0,0
2024-01-24T20:30+01:00,2.6,0,0,0
2024-01-24T20:45+01:00,2.8,0,0,0
2024-01-24T21:00+01:00,3.7,0,0,0
2024-01-24T21:15+01:00,2.7,0,0,0
2024-01-24T21:30+01:00,2.7,0,0,0
2024-01-24T21:45+01:00,2.8,0,0,0
2024-01-24T22:00+01:00,3.9,0,0,0
2024-01-24T22:15+01:00,2.8,0,0,0
2024-01-24T22:30+01:00,3.3,0,0,0
2024-01-24T22:45+01:00,2.8,0,0,0
2024-01-24T23:00+01:00,3.8,0,0,0
2024-01-24T23:15+01:00,2.7,0,0,0
2024-01-24T23:30+01:00,2.6,0,0,0
2024-01-24T23:45+01:00,2.6,0,0,0
2024-01-25T00:00+01:00,3.1,0,0,0
2024-01-25T00:15+01:00,3.8,0,0,0
2024-01-25T00:30+01:00,2.7,0,0,0
2024-01-25T00:45+01:00,2.8,0,0,0
2024-01-25T01:00+01:00,4,0,0,0
2024-01-25T01:15+01:00,2.9,0,0,0
2024-01-25T01:30+01:00,2.8,0,0,0
2024-01-25T01:45+01:00,2.8,0,0,0
2024-01-25T02:00+01:00,2.9,0,0,0
2024-01-25T02:15+01:00,2.8,0,0,0
2024-01-25T02:30+01:00,2.8,0,0,0
2024-01-25T02:45+01:00,3.8,0,0,0
2024-01-25T03:00+01:00,2.7,0,0,0
2024-01-25T03:15+01:00,2.8,0,0,0
2024-01-25T03:30+01:00,2.8,0,0,0
2024-01-25T03:45+01:00,2.7,0,0,0
2024-01-25T04:00+01:00,2.6,0,0,0
2024-01-25T04:15+01:00,2.5,0,0,0
2024-01-25T04:30+01:00,2.5,0,0,0
2024-01-25T04:45+01:00,3.9,0,0,0
2024-01-25T05:00+01:00,2.7,0,0,0
2024-01-25T05:15+01:00,2.7,0,0,0
2024-01-25T05:30+01:00,2.7,0,0,0
2024-01-25T05:45+01:00,4,0,0,0
2024-01-25T06:00+01:00,2.8,0,0,0
2024-01-25T06:15+01:00,2.8,0,0,0
2024-01-25T06:30+01:00,2.8,0,0,0
2024-01-25T06:45+01:00,7,0,0,0
2024-01-25T07:00+01:00,2.9,0,0,0
2024-01-25T07:15+01:00,3.1,0,0,0
2024-01-25T07:30+01:00,4.6,0,0,0
2024-01-25T07:45+01:00,14.2,5.8,14.4,14.4
2024-01-25T08:00+01:00,75.8,112.7,121.4,124.7
2024-01-25T08:15+01:00,434.7,316.7,353.9,360.7
2024-01-25T08:30+01:00,1092.9,687.9,837.5,864.9
2024-01-25T08:45+01:00,2007,1174.3,1511.8,1568.3
2024-01-25T09:00+01:00,3109.1,1780.5,2383.8,2622.3
2024-01-25T09:15+01:00,4374.9,2473.7,3296.7,3708.7
2024-01-25T09:30+01:00,5734,3200.8,4289.2,4874
2024-01-25T09:45+01:00,7025.9,3931.5,5212.7,6094.1
2024-01-25T10:00+01:00,8388.2,4620.3,6108,7347.4
2024-01-25T10:15+01:00,9448.4,5306.5,6957.1,8535.2
2024-01-25T10:30+01:00,10292.3,5931.1,7683.8,9524.1
2024-01-25T10:45+01:00,10837.7,6476.9,8286.5,10553.9
2024-01-25T11:00+01:00,11404.1,6963.4,8826.8,11062.5
2024-01-25T11:15+01:00,11788.8,7412.3,9309.6,11476.8
2024-01-25T11:30+01:00,12165.9,7754,9656.9,11572.3
2024-01-25T11:45+01:00,12447.1,7972.5,9853.7,11457.5
2024-01-25T12:00+01:00,12789.1,8077.7,9951.9,11358.3
2024-01-25T12:15+01:00,12925.9,8103.7,9921.9,11272.8
2024-01-25T12:30+01:00,13028.9,8022.8,9786,11173.7
2024-01-25T12:45+01:00,12908.2,7867.7,9571.2,11113.2
2024-01-25T13:00+01:00,12503.7,7626.2,9325.6,10984.1
2024-01-25T13:15+01:00,12118.7,7350.9,9008.5,11128.7
2024-01-25T13:30+01:00,11526.4,6967.4,8572.6,10632.7
2024-01-25T13:45+01:00,10741.7,6498.7,8018.9,9972.2
2024-01-25T14:00+01:00,9915.1,5995.4,7103.1,9301.4
2024-01-25T14:15+01:00,8984.4,5451.6,6479.9,8546
2024-01-25T14:30+01:00,8067.2,4834.3,5758.1,7628.8
2024-01-25T14:45+01:00,7021.5,4172.2,4964.9,6789.9
2024-01-25T15:00+01:00,5673.5,3498.3,4155.5,5800.3
2024-01-25T15:15+01:00,4571,2812.3,3340.2,4832.1
2024-01-25T15:30+01:00,3414.2,2140.6,2544.7,3905.8
2024-01-25T15:45+01:00,2374,1518.9,1798.2,2808.2
2024-01-25T16:00+01:00,1449.7,983.1,1165.6,1889.2
2024-01-25T16:15+01:00,756.8,575.4,676.5,1150.8
2024-01-25T16:30+01:00,273.9,305.7,348.3,629
2024-01-25T16:45+01:00,49.2,119.4,128.6,295.9
2024-01-25T17:00+01:00,8.6,45.2,41.5,126.4
2024-01-25T17:15+01:00,8.7,26.8,20.5,109.9
2024-01-25T17:30+01:00,8.6,3.2,1.9,0.1
2024-01-25T17:45+01:00,11.8,1.5,1.1,0.1
2024-01-25T18:00+01:00,13.9,0,0,0
2024-01-25T18:15+01:00,12.4,0,0,0
2024-01-25T18:30+01:00,11.8,0,0,0
2024-01-25T18:45+01:00,3.9,0,0,0
2024-01-25T19:00+01:00,5.7,0,0,0
2024-01-25T19:15+01:00,3.7,0,0,0
2024-01-25T19:30+01:00,3.1,0,0,0
2024-01-25T19:45+01:00,2.9,0,0,0
2024-01-25T20:00+01:00,7,0,0,0
2024-01-25T20:15+01:00,3,0,0,0
2024-01-25T20:30+01:00,2.8,0,0,0
2024-01-25T20:45+01:00,3,0,0,0
2024-01-25T21:00+01:00,8,0,0,0
2024-01-25T21:15+01:00,4.5,0,0,0
2024-01-25T21:30+01:00,3.2,0,0,0
2024-01-25T21:45+01:00,3,0,0,0
2024-01-25T22:00+01:00,4,0,0,0
2024-01-25T22:15+01:00,3,0,0,0
2024-01-25T22:30+01:00,3.6,0,0,0
2024-01-25T22:45+01:00,2.9,0,0,0
2024-01-25T23:00+01:00,2.8,0,0,0
2024-01-25T23:15+01:00,2.8,0,0,0
2024-01-25T23:30+01:00,2.8,0,0,0
2024-01-25T23:45+01:00,2.8,0,0,0
2024-01-26T00:00+01:00,2.8,0,0,0
2024-01-26T00:15+01:00,2.8,0,0,0
2024-01-26T00:30+01:00,2.8,0,0,0
2024-01-26T00:45+01:00,2.7,0,0,0
2024-01-26T01:00+01:00,2.7,0,0,0
2024-01-26T01:15+01:00,2.8,0,0,0
2024-01-26T01:30+01:00,2.9,0,0,0
2024-01-26T01:45+01:00,2.9,0,0,0
2024-01-26T02:00+01:00,2.9,0,0,0
2024-01-26T02:15+01:00,2.9,0,0,0
2024-01-26T02:30+01:00,2.9,0,0,0
2024-01-26T02:45+01:00,3,0,0,0
2024-01-26T03:00+01:00,2.9,0,0,0
2024-01-26T03:15+01:00,3,0,0,0
2024-01-26T03:30+01:00,2.9,0,0,0
2024-01-26T03:45+01:00,2.9,0,0,0
2024-01-26T04:00+01:00,2.8,0,0,0
2024-01-26T04:15+01:00,2.9,0,0,0
2024-01-26T04:30+01:00,2.9,0,0,0
2024-01-26T04:45+01:00,2.9,0,0,0
2024-01-26T05:00+01:00,2.8,0,0,0
2024-01-26T05:15+01:00,3.1,0,0,0
2024-01-26T05:30+01:00,3.2,0,0,0
2024-01-26T05:45+01:00,3.2,0,0,0
2024-01-26T06:00+01:00,3.1,0,0,0
2024-01-26T06:15+01:00,3,0,0,0
2024-01-26T06:30+01:00,2.8,0,0,0
2024-01-26T06:45+01:00,2.8,0,0,0
2024-01-26T07:00+01:00,2.9,0,0,0
2024-01-26T07:15+01:00,3,0,0,0
2024-01-26T07:30+01:00,3.5,0,0,0
2024-01-26T07:45+01:00,6.8,8.4,23.7,23.7
2024-01-26T08:00+01:00,55.4,125.7,143.3,141
2024-01-26T08:15+01:00,247.6,301.9,308.4,302.1
2024-01-26T08:30+01:00,540.8,577.9,580.8,556.2
2024-01-26T08:45+01:00,956.9,913.7,928.5,875.7
2024-01-26T09:00+01:00,1411.8,1295,1332.3,1301.8
2024-01-26T09:15+01:00,1872.9,1701.7,1803,1763.7
2024-01-26T09:30+01:00,2312.4,2137.1,2246.7,2247.7
2024-01-26T09:45+01:00,2731.1,2512.1,2689.4,2752
2024-01-26T10:00+01:00,3121.8,2834.4,3060.3,3164.1
2024-01-26T10:15+01:00,3490.3,3192.7,3472.1,3644.6
2024-01-26T10:30+01:00,3788.6,3495,3836.9,4041.3
2024-01-26T10:45+01:00,4044.4,3726.4,4122.5,4320.8
2024-01-26T11:00+01:00,4373,3877.1,4268.5,4418.5
2024-01-26T11:15+01:00,4646.4,4039.1,4476.9,4634.4
2024-01-26T11:30+01:00,4765.7,4152.1,4665.7,4777.1
2024-01-26T11:45+01:00,4719.6,4218.8,4772.6,4805.4
2024-01-26T12:00+01:00,4525.5,4283.8,4831.2,4791.6
2024-01-26T12:15+01:00,4447.5,4328.7,4834.5,4738.7
2024-01-26T12:30+01:00,4372.8,4338.6,4762.1,4746.4
2024-01-26T12:45+01:00,4211.5,4322.7,4638.1,4631.1
2024-01-26T13:00+01:00,4148.6,4281.4,4420,4287.6
2024-01-26T13:15+01:00,3968.1,4231.1,4269.7,4168.9
2024-01-26T13:30+01:00,3747.4,4134.8,4056.8,4006.2
2024-01-26T13:45+01:00,3454.9,3992,3800.9,3771.1
2024-01-26T14:00+01:00,3349.2,3830.7,3443,3383.9
2024-01-26T14:15+01:00,3263,3656.7,3252.2,3085.9
2024-01-26T14:30+01:00,3078.7,3430.8,3026.6,2765
2024-01-26T14:45+01:00,2892.9,3134.5,2739.6,2499.4
2024-01-26T15:00+01:00,2586.5,2793.5,2409.6,2232.2
2024-01-26T15:15+01:00,2265.4,2408.2,2058.7,1959.6
2024-01-26T15:30+01:00,1861.8,1974.3,1666.9,1647.2
2024-01-26T15:45+01:00,1458,1518.5,1280.6,1199.4
2024-01-26T16:00+01:00,1015.5,1095.7,932.7,872.1
2024-01-26T16:15+01:00,607.1,726,626.7,592.5
2024-01-26T16:30+01:00,286.9,410.4,357.4,336.7
2024-01-26T16:45+01:00,94.2,170,158.6,125.8
2024-01-26T17:00+01:00,16.7,41.9,49.3,31.1
2024-01-26T17:15+01:00,4.2,8.4,14.8,5.6
2024-01-26T17:30+01:00,3.5,2.8,4.4,0.3
2024-01-26T17:45+01:00,7.1,1.6,1.9,0.3
2024-01-26T18:00+01:00,3.2,0,0,0
2024-01-26T18:15+01:00,3.1,0,0,0
2024-01-26T18:30+01:00,3.8,0,0,0
2024-01-26T18:45+01:00,4,0,0,0
2024-01-26T19:00+01:00,7.8,0,0,0
2024-01-26T19:15+01:00,7.9,0,0,0
2024-01-26T19:30+01:00,3.6,0,0,0
2024-01-26T19:45+01:00,2.8,0,0,0
2024-01-26T20:00+01:00,6.7,0,0,0
2024-01-26T20:15+01:00,3.7,0,0,0
2024-01-26T20:30+01:00,3.1,0,0,0
2024-01-26T20:45+01:00,2.9,0,0,0
2024-01-26T21:00+01:00,6.7,0,0,0
2024-01-26T21:15+01:00,5.9,0,0,0
2024-01-26T21:30+01:00,2.9,0,0,0
2024-01-26T21:45+01:00,2.7,0,0,0
2024-01-26T22:00+01:00,3.5,0,0,0
2024-01-26T22:15+01:00,2.7,0,0,0
2024-01-26T22:30+01:00,3.5,0,0,0
2024-01-26T22:45+01:00,2.8,0,0,0
2024-01-26T23:00+01:00,3.6,0,0,0
2024-01-26T23:15+01:00,2.8,0,0,0
2024-01-26T23:30+01:00,3.6,0,0,0
2024-01-26T23:45+01:00,2.8,0,0,0
2024-01-27T00:00+01:00,3.6,0,0,0
2024-01-27T00:15+01:00,2.9,0,0,0
2024-01-27T00:30+01:00,2.7,0,0,0
2024-01-27T00:45+01:00,2.8,0,0,0
2024-01-27T01:00+01:00,2.7,0,0,0
2024-01-27T01:15+01:00,2.8,0,0,0
2024-01-27T01:30+01:00,3,0,0,0
2024-01-27T01:45+01:00,3,0,0,0
2024-01-27T02:00+01:00,2.9,0,0,0
2024-01-27T02:15+01:00,2.9,0,0,0
2024-01-27T02:30+01:00,3,0,0,0
2024-01-27T02:45+01:00,3,0,0,0
2024-01-27T03:00+01:00,2.9,0,0,0
2024-01-27T03:15+01:00,3.2,0,0,0
2024-01-27T03:30+01:00,3,0,0,0
2024-01-27T03:45+01:00,3.8,0,0,0
2024-01-27T04:00+01:00,2.9,0,0,0
2024-01-27T04:15+01:00,3.7,0,0,0
2024-01-27T04:30+01:00,2.9,0,0,0
2024-01-27T04:45+01:00,3.7,0,0,0
2024-01-27T05:00+01:00,2.9,0,0,0
2024-01-27T05:15+01:00,2.9,0,0,0
2024-01-27T05:30+01:00,3.4,0,0,0
2024-01-27T05:45+01:00,3.7,0,0,0
2024-01-27T06:00+01:00,3,0,0,0
2024-01-27T06:15+01:00,3,0,0,0
2024-01-27T06:30+01:00,3.2,0,0,0
2024-01-27T06:45+01:00,3.8,0,0,0
2024-01-27T07:00+01:00,3.4,0,0,0
2024-01-27T07:15+01:00,3.8,0,0,0
2024-01-27T07:30+01:00,5.8,0,0,0
2024-01-27T07:45+01:00,29.2,70,48.8,49.3
2024-01-27T08:00+01:00,200,309.7,288.8,299.7
2024-01-27T08:15+01:00,982.5,865.4,899.6,928.3
2024-01-27T08:30+01:00,2253.1,1827.8,1979.6,2077.8
2024-01-27T08:45+01:00,3805.3,2929.9,3346,3460
2024-01-27T09:00+01:00,5560.4,4137.7,4896.1,5321.1
2024-01-27T09:15+01:00,7539.4,5487.3,6643.8,7233.7
2024-01-27T09:30+01:00,9596.2,6976.2,8415.5,9117.6
2024-01-27T09:45+01:00,11644,8467.6,10120.9,11047.1
2024-01-27T10:00+01:00,13655.1,9942.5,11736.6,12979.5
2024-01-27T10:15+01:00,15498.6,11415.7,13340.6,14779.1
2024-01-27T10:30+01:00,17182.5,12875,14894.3,16446.5
2024-01-27T10:45+01:00,18626.5,14282.4,16316.2,18233.9
2024-01-27T11:00+01:00,20093.7,15529,17599.6,19538.7
2024-01-27T11:15+01:00,21270.9,16646,18745.9,20683.8
2024-01-27T11:30+01:00,22193,17582,19719.7,21551.7
2024-01-27T11:45+01:00,23025.7,18317.7,20510.8,22255
2024-01-27T12:00+01:00,23623.5,18778.1,21059.9,22722.6
2024-01-27T12:15+01:00,23939.1,19030,21358.6,23021.3
2024-01-27T12:30+01:00,23944.4,19115.8,21499.7,23178.9
2024-01-27T12:45+01:00,23809.3,19074.1,21473.9,23084.5
2024-01-27T13:00+01:00,23461.2,18794.3,21239.6,22811.4
2024-01-27T13:15+01:00,22838.8,18266.3,20773,22363.1
2024-01-27T13:30+01:00,22134.1,17530.4,20089.2,21612.5
2024-01-27T13:45+01:00,21136.2,16615.8,19169.2,20600.3
2024-01-27T14:00+01:00,20007.5,15558.8,17438.4,19424.9
2024-01-27T14:15+01:00,18582.8,14328,16004.6,17969.6
2024-01-27T14:30+01:00,16955.6,12970,14375.8,16372
2024-01-27T14:45+01:00,15061.3,11504.9,12633.2,14648.2
2024-01-27T15:00+01:00,12828.7,9963.8,10836.6,12868.3
2024-01-27T15:15+01:00,10631.6,8337.9,8971.7,10862.3
2024-01-27T15:30+01:00,8353.7,6675.6,7111.3,8815.1
2024-01-27T15:45+01:00,6081.3,5083,5393.6,6745.2
2024-01-27T16:00+01:00,3968.2,3581.3,3811.4,5043.6
2024-01-27T16:15+01:00,2169.9,2336,2455.3,3105.7
2024-01-27T16:30+01:00,879.7,1240.9,1294.9,1858.8
2024-01-27T16:45+01:00,243.6,435.8,465.9,808.9
2024-01-27T17:00+01:00,35.6,102.8,109.9,301.6
2024-01-27T17:15+01:00,6.1,10.8,19,84.6
2024-01-27T17:30+01:00,9.5,0,0,0
2024-01-27T17:45+01:00,8.4,0,0,0
2024-01-27T18:00+01:00,13.8,0,0,0
2024-01-27T18:15+01:00,8.9,0,0,0
2024-01-27T18:30+01:00,5.6,0,0,0
2024-01-27T18:45+01:00,5.2,0,0,0
2024-01-27T19:00+01:00,6.7,0,0,0
2024-01-27T19:15+01:00,4.1,0,0,0
2024-01-27T19:30+01:00,3.5,0,0,0
2024-01-27T19:45+01:00,4.4,0,0,0
2024-01-27T20:00+01:00,8.8,0,0,0
2024-01-27T20:15+01:00,3.4,0,0,0
2024-01-27T20:30+01:00,4,0,0,0
2024-01-27T20:45+01:00,3.3,0,0,0
2024-01-27T21:00+01:00,10,0,0,0
2024-01-27T21:15+01:00,8.4,0,0,0
2024-01-27T21:30+01:00,3.4,0,0,0
2024-01-27T21:45+01:00,3,0,0,0
2024-01-27T22:00+01:00,4.8,0,0,0
2024-01-27T22:15+01:00,3.3,0,0,0
2024-01-27T22:30+01:00,3.3,0,0,0
2024-01-27T22:45+01:00,3.4,0,0,0
2024-01-27T23:00+01:00,5.3,0,0,0
2024-01-27T23:15+01:00,7.2,0,0,0
2024-01-27T23:30+01:00,4.1,0,0,0
2024-01-27T23:45+01:00,3.2,0,0,0
2024-01-28T00:00+01:00,3.2,0,0,0
2024-01-28T00:15+01:00,4.1,0,0,0
2024-01-28T00:30+01:00,4.2,0,0,0
2024-01-28T00:45+01:00,4.2,0,0,0
2024-01-28T01:00+01:00,4.1,0,0,0
2024-01-28T01:15+01:00,3.3,0,0,0
2024-01-28T01:30+01:00,3.3,0,0,0
2024-01-28T01:45+01:00,4.8,0,0,0
2024-01-28T02:00+01:00,3.1,0,0,0
2024-01-28T02:15+01:00,3.2,0,0,0
2024-01-28T02:30+01:00,3.1,0,0,0
2024-01-28T02:45+01:00,3.1,0,0,0
2024-01-28T03:00+01:00,3.2,0,0,0
2024-01-28T03:15+01:00,3.2,0,0,0
2024-01-28T03:30+01:00,3.1,0,0,0
2024-01-28T03:45+01:00,3.2,0,0,0
2024-01-28T04:00+01:00,3.1,0,0,0
2024-01-28T04:15+01:00,3.1,0,0,0
2024-01-28T04:30+01:00,3.2,0,0,0
2024-01-28T04:45+01:00,3.2,0,0,0
2024-01-28T05:00+01:00,3.2,0,0,0
2024-01-28T05:15+01:00,3.2,0,0,0
2024-01-28T05:30+01:00,3.2,0,0,0
2024-01-28T05:45+01:00,3.1,0,0,0
2024-01-28T06:00+01:00,3,0,0,0
2024-01-28T06:15+01:00,3.1,0,0,0
2024-01-28T06:30+01:00,3.1,0,0,0
2024-01-28T06:45+01:00,3.1,0,0,0
2024-01-28T07:00+01:00,3.5,0,0,0
