Date (GMT+1),Solar,"Solar forecast (Day-Ahead, D-1 18:00)","Solar forecast (Intraday, 8:00)",Solar forecast (Current)
2023-01-17T13:45+01:00,9399.6,10177.7,10501.8,10305.2
2023-01-17T14:00+01:00,8593.2,9432.7,9118.9,9558.2
2023-01-17T14:15+01:00,7606.6,8588.6,8276.9,8665.2
2023-01-17T14:30+01:00,6528,7644.1,7392.7,7737.1
2023-01-17T14:45+01:00,5541.9,6582.7,6401.1,6656.2
2023-01-17T15:00+01:00,4522.9,5470.8,5357.3,5616.5
2023-01-17T15:15+01:00,3542.2,4333.5,4268.9,4343.1
2023-01-17T15:30+01:00,2582.2,3211.2,3165.3,3211.8
2023-01-17T15:45+01:00,1676.3,2172.4,2149.1,2161.4
2023-01-17T16:00+01:00,876.6,1328.1,1319.2,1290
2023-01-17T16:15+01:00,347.5,731.5,714.8,663.3
2023-01-17T16:30+01:00,86.5,318.9,287.8,229.5
2023-01-17T16:45+01:00,14.1,137.8,110.6,70.8
2023-01-17T17:00+01:00,4.6,0,0,27.4
2023-01-17T17:15+01:00,4,0,0,0
2023-01-17T17:30+01:00,3.8,0,0,0
2023-01-17T17:45+01:00,3.4,0,0,0
2023-01-17T18:00+01:00,3.6,0,0,0
2023-01-17T18:15+01:00,8.1,0,0,0
2023-01-17T18:30+01:00,4,0,0,0
2023-01-17T18:45+01:00,3.1,0,0,0
2023-01-17T19:00+01:00,4.6,0,0,0
2023-01-17T19:15+01:00,2.9,0,0,0
2023-01-17T19:30+01:00,3.1,0,0,0
2023-01-17T19:45+01:00,3.1,0,0,0
2023-01-17T20:00+01:00,3.6,0,0,0
2023-01-17T20:15+01:00,3.7,0,0,0
2023-01-17T20:30+01:00,3.1,0,0,0
2023-01-17T20:45+01:00,3,0,0,0
2023-01-17T21:00+01:00,3.9,0,0,0
2023-01-17T21:15+01:00,3.7,0,0,0
2023-01-17T21:30+01:00,3.2,0,0,0
2023-01-17T21:45+01:00,3.2,0,0,0
2023-01-17T22:00+01:00,3.8,0,0,0
2023-01-17T22:15+01:00,4,0,0,0
2023-01-17T22:30+01:00,3.3,0,0,0
2023-01-17T22:45+01:00,3.2,0,0,0
2023-01-17T23:00+01:00,3.9,0,0,0
2023-01-17T23:15+01:00,3.1,0,0,0
2023-01-17T23:30+01:00,3.2,0,0,0
2023-01-17T23:45+01:00,3.2,0,0,0
2023-01-18T00:00+01:00,3,0,0,0
2023-01-18T00:15+01:00,2.4,0,0,0
2023-01-18T00:30+01:00,2.2,0,0,0
2023-01-18T00:45+01:00,2.4,0,0,0
2023-01-18T01:00+01:00,3.1,0,0,0
2023-01-18T01:15+01:00,3,0,0,0
2023-01-18T01:30+01:00,2.9,0,0,0
2023-01-18T01:45+01:00,2.4,0,0,0
2023-01-18T02:00+01:00,2.4,0,0,0
2023-01-18T02:15+01:00,2.5,0,0,0
2023-01-18T02:30+01:00,2.1,0,0,0
2023-01-18T02:45+01:00,2.3,0,0,0
2023-01-18T03:00+01:00,2.8,0,0,0
2023-01-18T03:15+01:00,2.1,0,0,0
2023-01-18T03:30+01:00,2.2,0,0,0
2023-01-18T03:45+01:00,2.2,0,0,0
2023-01-18T04:00+01:00,2,0,0,0
2023-01-18T04:15+01:00,2,0,0,0
2023-01-18T04:30+01:00,2,0,0,0
2023-01-18T04:45+01:00,1.9,0,0,0
2023-01-18T05:00+01:00,2,0,0,0
2023-01-18T05:15+01:00,2.2,0,0,0
2023-01-18T05:30+01:00,2.2,0,0,0
2023-01-18T05:45+01:00,2.3,0,0,0
2023-01-18T06:00+01:00,2.3,0,0,0
2023-01-18T06:15+01:00,2.3,0,0,0
2023-01-18T06:30+01:00,2.8,0,0,0
2023-01-18T06:45+01:00,2.9,0,0,0
2023-01-18T07:00+01:00,2.1,0,0,0
2023-01-18T07:15+01:00,3.3,0,0,0
2023-01-18T07:30+01:00,2.8,0,0,0
2023-01-18T07:45+01:00,5.1,0.1,0.2,0.2
2023-01-18T08:00+01:00,12.6,49.1,43.6,37.5
2023-01-18T08:15+01:00,60.4,221.2,214.3,189.6
2023-01-18T08:30+01:00,213.4,595.5,570.6,497.8
2023-01-18T08:45+01:00,462,991.3,1028.9,914.9
2023-01-18T09:00+01:00,782.4,1497.1,1573.4,1400.8
2023-01-18T09:15+01:00,1209.8,2098.4,2222.8,2015.2
2023-01-18T09:30+01:00,1779.9,2763,2910.1,2581.6
2023-01-18T09:45+01:00,2400.9,3443.1,3590.7,3038.5
2023-01-18T10:00+01:00,3099.5,4104.6,4237.1,3509.8
2023-01-18T10:15+01:00,3732.1,4782.4,4873.1,4032.9
2023-01-18T10:30+01:00,4242.5,5422.5,5474.4,4545.9
2023-01-18T10:45+01:00,4641.7,6015.9,6017.9,5093.1
2023-01-18T11:00+01:00,5113.2,6579.4,6487.7,5464.8
2023-01-18T11:15+01:00,5625.8,7046.6,6891.2,5789
2023-01-18T11:30+01:00,5985.8,7415.6,7183.8,5899.4
2023-01-18T11:45+01:00,6398,7701.4,7405.2,6006.2
2023-01-18T12:00+01:00,6604.6,7881.6,7563.2,6155.5
2023-01-18T12:15+01:00,6805.3,7982.7,7635,6237.7
2023-01-18T12:30+01:00,7001.5,8009.5,7627.8,6306.2
2023-01-18T12:45+01:00,7064.9,7938.8,7545.5,6403.3
2023-01-18T13:00+01:00,6963.6,7794.4,7383.1,6328.4
2023-01-18T13:15+01:00,6788.6,7514.4,7141.8,6420.2
2023-01-18T13:30+01:00,6632.3,7153.1,6839.4,6277.7
2023-01-18T13:45+01:00,6311.5,6711.4,6452.6,5996.9
2023-01-18T14:00+01:00,5921.1,6204.2,6109.3,5692.4
2023-01-18T14:15+01:00,5485.5,5651.4,5573.9,5304.5
2023-01-18T14:30+01:00,4843.9,5065.1,4996.8,4770.9
2023-01-18T14:45+01:00,4132.4,4377.6,4345.7,4330.4
2023-01-18T15:00+01:00,3422.2,3719.6,3699.3,3717.8
2023-01-18T15:15+01:00,2703.3,3021.4,3012.9,3007.7
2023-01-18T15:30+01:00,2010.3,2316.7,2339.5,2302.1
2023-01-18T15:45+01:00,1362.5,1642.5,1677.1,1596.4
2023-01-18T16:00+01:00,800.4,1063.6,1089.7,992.1
2023-01-18T16:15+01:00,373.6,605.2,622.7,537.6
2023-01-18T16:30+01:00,130.6,310.9,307,236
2023-01-18T16:45+01:00,29.8,106.7,98.5,69.2
2023-01-18T17:00+01:00,3.9,0,0,0
2023-01-18T17:15+01:00,2.9,0,0,0
2023-01-18T17:30+01:00,3.5,0,0,0
2023-01-18T17:45+01:00,3.1,0,0,0
2023-01-18T18:00+01:00,2.6,0,0,0
2023-01-18T18:15+01:00,2.5,0,0,0
2023-01-18T18:30+01:00,2.4,0,0,0
2023-01-18T18:45+01:00,2,0,0,0
2023-01-18T19:00+01:00,2.6,0,0,0
2023-01-18T19:15+01:00,1.7,0,0,0
2023-01-18T19:30+01:00,1.8,0,0,0
2023-01-18T19:45+01:00,2,0,0,0
2023-01-18T20:00+01:00,4.1,0,0,0
2023-01-18T20:15+01:00,2,0,0,0
2023-01-18T20:30+01:00,1.9,0,0,0
2023-01-18T20:45+01:00,1.9,0,0,0
2023-01-18T21:00+01:00,2.6,0,0,0
2023-01-18T21:15+01:00,2,0,0,0
2023-01-18T21:30+01:00,1.9,0,0,0
2023-01-18T21:45+01:00,2,0,0,0
2023-01-18T22:00+01:00,2.7,0,0,0
2023-01-18T22:15+01:00,2,0,0,0
2023-01-18T22:30+01:00,2.1,0,0,0
2023-01-18T22:45+01:00,1.9,0,0,0
2023-01-18T23:00+01:00,2.6,0,0,0
2023-01-18T23:15+01:00,2.1,0,0,0
2023-01-18T23:30+01:00,1.9,0,0,0
2023-01-18T23:45+01:00,2.1,0,0,0
2023-01-19T00:00+01:00,3.3,0,0,0
2023-01-19T00:15+01:00,2.5,0,0,0
2023-01-19T00:30+01:00,5.3,0,0,0
2023-01-19T00:45+01:00,4.2,0,0,0
2023-01-19T01:00+01:00,4.8,0,0,0
2023-01-19T01:15+01:00,4.4,0,0,0
2023-01-19T01:30+01:00,4,0,0,0
2023-01-19T01:45+01:00,3.1,0,0,0
2023-01-19T02:00+01:00,2.5,0,0,0
2023-01-19T02:15+01:00,3.1,0,0,0
2023-01-19T02:30+01:00,3,0,0,0
2023-01-19T02:45+01:00,2.6,0,0,0
2023-01-19T03:00+01:00,3.2,0,0,0
2023-01-19T03:15+01:00,3.4,0,0,0
2023-01-19T03:30+01:00,2.8,0,0,0
2023-01-19T03:45+01:00,2.7,0,0,0
2023-01-19T04:00+01:00,2.4,0,0,0
2023-01-19T04:15+01:00,2.7,0,0,0
2023-01-19T04:30+01:00,2.7,0,0,0
2023-01-19T04:45+01:00,3.2,0,0,0
2023-01-19T05:00+01:00,2.6,0,0,0
2023-01-19T05:15+01:00,2.8,0,0,0
2023-01-19T05:30+01:00,3.1,0,0,0
2023-01-19T05:45+01:00,3.7,0,0,0
2023-01-19T06:00+01:00,2.5,0,0,0
2023-01-19T06:15+01:00,2.8,0,0,0
2023-01-19T06:30+01:00,2.8,0,0,0
2023-01-19T06:45+01:00,3.7,0,0,0
2023-01-19T07:00+01:00,3,0,0,0
2023-01-19T07:15+01:00,3,0,0,0
2023-01-19T07:30+01:00,3.4,0,0,0
2023-01-19T07:45+01:00,7,0.2,0.3,0.3
2023-01-19T08:00+01:00,15.2,81.3,68.8,64.5
2023-01-19T08:15+01:00,96.2,377.4,336.5,323.1
2023-01-19T08:30+01:00,365,970.2,867.8,796.4
2023-01-19T08:45+01:00,750.6,1570.7,1477.1,1344.8
2023-01-19T09:00+01:00,1232.8,2214,2046.9,1865.1
2023-01-19T09:15+01:00,1744.5,2975.5,2809.2,2569.4
2023-01-19T09:30+01:00,2323.9,3776.9,3632,3338
2023-01-19T09:45+01:00,3003.7,4591.8,4474.5,4020.6
2023-01-19T10:00+01:00,3776.1,5348.1,5261,4670.9
2023-01-19T10:15+01:00,4587.6,6026,5954,5348.3
2023-01-19T10:30+01:00,5339.6,6666.8,6588.8,5930.5
2023-01-19T10:45+01:00,5948.1,7236.2,7135.9,6510.9
2023-01-19T11:00+01:00,6464.4,7713.6,7629.9,7006.4
2023-01-19T11:15+01:00,6968.1,8102.1,8056.6,7550.1
2023-01-19T11:30+01:00,7321.3,8381.6,8366.3,7766.8
2023-01-19T11:45+01:00,7695.6,8559.6,8583.1,7923.2
2023-01-19T12:00+01:00,7882.9,8630.4,8700.6,7922.4
2023-01-19T12:15+01:00,8082.4,8602.5,8689.3,7875.6
2023-01-19T12:30+01:00,8029.9,8468.7,8552.2,7936.6
2023-01-19T12:45+01:00,7686.8,8228.8,8336.8,7888.3
2023-01-19T13:00+01:00,7306.2,7984.7,8069.6,7736
2023-01-19T13:15+01:00,6814.1,7624.2,7718.8,7639.9
2023-01-19T13:30+01:00,6253.5,7182.4,7282.6,7191.6
2023-01-19T13:45+01:00,5640.8,6674.8,6764.1,6650
2023-01-19T14:00+01:00,4999.3,6149.6,6195.4,6139
2023-01-19T14:15+01:00,4444.6,5573.6,5572.1,5398.7
2023-01-19T14:30+01:00,3844.4,4915.7,4910.1,4660.6
2023-01-19T14:45+01:00,3278.8,4226.4,4210.7,3843.2
2023-01-19T15:00+01:00,2722.6,3508.5,3518.4,3203.8
2023-01-19T15:15+01:00,2085.5,2810.6,2786.6,2495.3
2023-01-19T15:30+01:00,1562.9,2148.1,2091.7,1852.2
2023-01-19T15:45+01:00,1082.1,1498.1,1449.8,1258.1
2023-01-19T16:00+01:00,640.8,957.4,923.9,787.5
2023-01-19T16:15+01:00,331.1,563.4,543.8,462.5
2023-01-19T16:30+01:00,127.5,292.4,278.8,235.8
2023-01-19T16:45+01:00,27.1,110.9,104.5,77.1
2023-01-19T17:00+01:00,4.5,5,11.1,3.8
2023-01-19T17:15+01:00,3.5,0,0.7,0
2023-01-19T17:30+01:00,4.1,0,0,0
2023-01-19T17:45+01:00,4,0,0,0
2023-01-19T18:00+01:00,3.1,0,0,0
2023-01-19T18:15+01:00,3,0,0,0
2023-01-19T18:30+01:00,2.8,0,0,0
2023-01-19T18:45+01:00,6.3,0,0,0
2023-01-19T19:00+01:00,3,0,0,0
2023-01-19T19:15+01:00,2.2,0,0,0
2023-01-19T19:30+01:00,2.5,0,0,0
2023-01-19T19:45+01:00,2.5,0,0,0
2023-01-19T20:00+01:00,2.4,0,0,0
2023-01-19T20:15+01:00,2.6,0,0,0
2023-01-19T20:30+01:00,2.6,0,0,0
2023-01-19T20:45+01:00,3,0,0,0
2023-01-19T21:00+01:00,3.3,0,0,0
2023-01-19T21:15+01:00,2.8,0,0,0
2023-01-19T21:30+01:00,2.5,0,0,0
2023-01-19T21:45+01:00,2.6,0,0,0
2023-01-19T22:00+01:00,3.3,0,0,0
2023-01-19T22:15+01:00,3.4,0,0,0
2023-01-19T22:30+01:00,2.7,0,0,0
2023-01-19T22:45+01:00,2.6,0,0,0
2023-01-19T23:00+01:00,3.6,0,0,0
2023-01-19T23:15+01:00,2.8,0,0,0
2023-01-19T23:30+01:00,2.6,0,0,0
2023-01-19T23:45+01:00,2.8,0,0,0
2023-01-20T00:00+01:00,3.6,0,0,0
2023-01-20T00:15+01:00,3.6,0,0,0
2023-01-20T00:30+01:00,3.7,0,0,0
2023-01-20T00:45+01:00,3.7,0,0,0
2023-01-20T01:00+01:00,4,0,0,0
2023-01-20T01:15+01:00,3.8,0,0,0
2023-01-20T01:30+01:00,4.2,0,0,0
2023-01-20T01:45+01:00,4.3,0,0,0
2023-01-20T02:00+01:00,3.8,0,0,0
2023-01-20T02:15+01:00,3.7,0,0,0
2023-01-20T02:30+01:00,3.9,0,0,0
2023-01-20T02:45+01:00,3.8,0,0,0
2023-01-20T03:00+01:00,3.6,0,0,0
2023-01-20T03:15+01:00,3.8,0,0,0
2023-01-20T03:30+01:00,3.6,0,0,0
2023-01-20T03:45+01:00,3.6,0,0,0
2023-01-20T04:00+01:00,3.7,0,0,0
2023-01-20T04:15+01:00,3.5,0,0,0
2023-01-20T04:30+01:00,3.7,0,0,0
2023-01-20T04:45+01:00,4.2,0,0,0
2023-01-20T05:00+01:00,3.8,0,0,0
2023-01-20T05:15+01:00,4.6,0,0,0
2023-01-20T05:30+01:00,4,0,0,0
2023-01-20T05:45+01:00,4.3,0,0,0
2023-01-20T06:00+01:00,3.6,0,0,0
2023-01-20T06:15+01:00,4,0,0,0
2023-01-20T06:30+01:00,4.1,0,0,0
2023-01-20T06:45+01:00,4.3,0,0,0
2023-01-20T07:00+01:00,3.9,0.9,0.2,0.5
2023-01-20T07:15+01:00,4.7,1.4,0.7,0
2023-01-20T07:30+01:00,4.3,5.2,0,0
2023-01-20T07:45+01:00,6.3,20.1,7.7,7.7
2023-01-20T08:00+01:00,13.4,79.7,56,52.1
2023-01-20T08:15+01:00,58.6,284.2,227.5,213.1
2023-01-20T08:30+01:00,247.9,649.6,571.3,527.1
2023-01-20T08:45+01:00,527.1,1085.8,960.4,892.4
2023-01-20T09:00+01:00,821.3,1631.5,1353,1269.5
2023-01-20T09:15+01:00,1159.5,2300.7,1953.2,1898.2
2023-01-20T09:30+01:00,1522.4,3029.8,2595.5,2497.3
2023-01-20T09:45+01:00,1921.8,3758.6,3227.2,2966.4
2023-01-20T10:00+01:00,2339.8,4462.8,3801.2,3425.9
2023-01-20T10:15+01:00,2801.8,5108.6,4344.4,3852.5
2023-01-20T10:30+01:00,3227.1,5722,4857.1,4288.8
2023-01-20T10:45+01:00,3571.2,6302.8,5299.8,4734
2023-01-20T11:00+01:00,3935.8,6785,5691.6,5070.2
2023-01-20T11:15+01:00,4306.3,7210.8,6027.8,5347.8
2023-01-20T11:30+01:00,4592.9,7529.4,6279.6,5625.7
2023-01-20T11:45+01:00,4763.8,7729.2,6430.4,5807.8
2023-01-20T12:00+01:00,4989.9,7833.6,6518.4,5913.3
2023-01-20T12:15+01:00,5150.8,7829.1,6501,6020.5
2023-01-20T12:30+01:00,5210.6,7722.6,6434.3,6056.6
2023-01-20T12:45+01:00,5154.9,7524.1,6295.1,6049.5
2023-01-20T13:00+01:00,5087.2,7272.7,6123.6,5999.3
2023-01-20T13:15+01:00,4904.1,6980.6,5884.7,5862
2023-01-20T13:30+01:00,4594.2,6610.6,5605.7,5606.6
2023-01-20T13:45+01:00,4261.8,6182.2,5269.9,5265.6
2023-01-20T14:00+01:00,3881,5730.3,5214.1,4893.5
2023-01-20T14:15+01:00,3511.4,5219.5,4764.1,4421.3
2023-01-20T14:30+01:00,3056,4631.2,4264,3944.4
2023-01-20T14:45+01:00,2580.9,4009.8,3721,3353.7
2023-01-20T15:00+01:00,2153,3396.1,3159.6,2796.6
2023-01-20T15:15+01:00,1690.9,2716.8,2544.5,2243.2
2023-01-20T15:30+01:00,1278.8,2060.1,1928.5,1694.2
2023-01-20T15:45+01:00,900.1,1459.6,1375.4,1179.2
2023-01-20T16:00+01:00,565.5,941.7,878,724.5
2023-01-20T16:15+01:00,278.8,565.9,532.4,436.1
2023-01-20T16:30+01:00,102,323,290.1,222.1
2023-01-20T16:45+01:00,28,110.8,106.5,64.2
2023-01-20T17:00+01:00,5.2,9,6.6,5.6
2023-01-20T17:15+01:00,3.6,1,0,0
2023-01-20T17:30+01:00,4.5,0,0,0
2023-01-20T17:45+01:00,6.8,0,0,0
2023-01-20T18:00+01:00,4.5,0,0,0
2023-01-20T18:15+01:00,3.9,0,0,0
2023-01-20T18:30+01:00,6.5,0,0,0
2023-01-20T18:45+01:00,3.3,0,0,0
2023-01-20T19:00+01:00,6.9,0,0,0
2023-01-20T19:15+01:00,3.2,0,0,0
2023-01-20T19:30+01:00,3.6,0,0,0
2023-01-20T19:45+01:00,3.6,0,0,0
2023-01-20T20:00+01:00,5.5,0,0,0
2023-01-20T20:15+01:00,3.5,0,0,0
2023-01-20T20:30+01:00,3.7,0,0,0
2023-01-20T20:45+01:00,3.5,0,0,0
2023-01-20T21:00+01:00,6.2,0,0,0
2023-01-20T21:15+01:00,4.2,0,0,0
2023-01-20T21:30+01:00,3.5,0,0,0
2023-01-20T21:45+01:00,3.5,0,0,0
2023-01-20T22:00+01:00,4.1,0,0,0
2023-01-20T22:15+01:00,3.8,0,0,0
2023-01-20T22:30+01:00,3.6,0,0,0
2023-01-20T22:45+01:00,3.7,0,0,0
2023-01-20T23:00+01:00,4.3,0,0,0
2023-01-20T23:15+01:00,3.5,0,0,0
2023-01-20T23:30+01:00,3.6,0,0,0
2023-01-20T23:45+01:00,3.6,0,0,0
2023-01-21T00:00+01:00,4,0,0,0
2023-01-21T00:15+01:00,3.4,0,0,0
2023-01-21T00:30+01:00,3.7,0,0,0
2023-01-21T00:45+01:00,2.9,0,0,0
2023-01-21T01:00+01:00,3.7,0,0,0
2023-01-21T01:15+01:00,3.3,0,0,0
2023-01-21T01:30+01:00,3.1,0,0,0
2023-01-21T01:45+01:00,3.4,0,0,0
2023-01-21T02:00+01:00,3.4,0,0,0
2023-01-21T02:15+01:00,3.7,0,0,0
2023-01-21T02:30+01:00,3.7,0,0,0
2023-01-21T02:45+01:00,3.2,0,0,0
2023-01-21T03:00+01:00,3.6,0,0,0
2023-01-21T03:15+01:00,3.3,0,0,0
2023-01-21T03:30+01:00,3.3,0,0,0
2023-01-21T03:45+01:00,3.1,0,0,0
2023-01-21T04:00+01:00,3.2,0,0,0
2023-01-21T04:15+01:00,3.3,0,0,0
2023-01-21T04:30+01:00,3.2,0,0,0
2023-01-21T04:45+01:00,3.2,0,0,0
2023-01-21T05:00+01:00,3.6,0,0,0
2023-01-21T05:15+01:00,3.2,0,0,0
2023-01-21T05:30+01:00,3.3,0,0,0
2023-01-21T05:45+01:00,3.3,0,0,0
2023-01-21T06:00+01:00,3.1,0,0,0
2023-01-21T06:15+01:00,3.1,0,0,0
2023-01-21T06:30+01:00,3.3,0,0,0
2023-01-21T06:45+01:00,3.9,0,0,0
2023-01-21T07:00+01:00,3.3,0.9,0.2,0.2
2023-01-21T07:15+01:00,3.5,2.3,0.2,0
2023-01-21T07:30+01:00,3.4,6,0,0
2023-01-21T07:45+01:00,5.2,15.5,5.5,5.5
2023-01-21T08:00+01:00,11.8,52.3,41.2,45.1
2023-01-21T08:15+01:00,69.8,189,170.1,175.5
2023-01-21T08:30+01:00,189.4,362.3,372.7,364.3
2023-01-21T08:45+01:00,352.8,613.4,663.8,649.6
2023-01-21T09:00+01:00,559.3,894.9,949.3,954.6
2023-01-21T09:15+01:00,840.2,1244.6,1323.7,1340.5
2023-01-21T09:30+01:00,1125.7,1663.9,1732.6,1709.3
2023-01-21T09:45+01:00,1454.5,2102.7,2152,2023.1
2023-01-21T10:00+01:00,1771.3,2505.1,2537.9,2309.7
2023-01-21T10:15+01:00,2048.8,2911,2924.6,2641.7
2023-01-21T10:30+01:00,2313.2,3317.1,3316.1,2958.4
2023-01-21T10:45+01:00,2589.2,3689.9,3630.1,3035.4
2023-01-21T11:00+01:00,2828.1,3989.5,3910.6,3268
2023-01-21T11:15+01:00,3037.1,4271.9,4178.1,3361.5
2023-01-21T11:30+01:00,3184,4484.1,4369.5,3558
2023-01-21T11:45+01:00,3322.3,4629.8,4494,3749
2023-01-21T12:00+01:00,3415.2,4694.3,4564.8,3910.2
2023-01-21T12:15+01:00,3538.3,4696.1,4570.6,3995.2
2023-01-21T12:30+01:00,3539.9,4654.2,4493.8,4003.5
2023-01-21T12:45+01:00,3488.3,4553.6,4356.3,3960.7
2023-01-21T13:00+01:00,3378.4,4384.4,4157.7,3825.5
2023-01-21T13:15+01:00,3267.3,4176,3945.1,3263.2
2023-01-21T13:30+01:00,3062,3927.1,3710.5,3074.3
2023-01-21T13:45+01:00,2796.6,3642.6,3435.6,2835.2
2023-01-21T14:00+01:00,2523.5,3327.2,3234.7,2592.4
2023-01-21T14:15+01:00,2243.2,2990.7,2900,2294.8
2023-01-21T14:30+01:00,1922.9,2634.7,2549.3,2010.1
2023-01-21T14:45+01:00,1608.8,2245.3,2190.2,1638.2
2023-01-21T15:00+01:00,1307.5,1866,1804.5,1367
2023-01-21T15:15+01:00,1004.2,1481.3,1419.8,1080.5
2023-01-21T15:30+01:00,754.8,1112.2,1054.6,772.9
2023-01-21T15:45+01:00,520.5,773,731.7,537.5
2023-01-21T16:00+01:00,312.6,502.2,481.8,359.5
2023-01-21T16:15+01:00,156.3,306.4,299.5,219.3
2023-01-21T16:30+01:00,62,170.7,165.3,110.8
2023-01-21T16:45+01:00,14.3,59,63.1,37.3
2023-01-21T17:00+01:00,4.4,6,7.1,4.5
2023-01-21T17:15+01:00,3,1,1,0.8
2023-01-21T17:30+01:00,2.9,0,0,0
2023-01-21T17:45+01:00,3.1,0,0,0.2
2023-01-21T18:00+01:00,3.1,0,0,0
2023-01-21T18:15+01:00,3.3,0,0,0
2023-01-21T18:30+01:00,3.7,0,0,0
2023-01-21T18:45+01:00,2.9,0,0,0
2023-01-21T19:00+01:00,5,0,0,0
2023-01-21T19:15+01:00,3.5,0,0,0
2023-01-21T19:30+01:00,3,0,0,0
2023-01-21T19:45+01:00,3,0,0,0
2023-01-21T20:00+01:00,3.5,0,0,0
2023-01-21T20:15+01:00,3,0,0,0
2023-01-21T20:30+01:00,3.1,0,0,0
2023-01-21T20:45+01:00,3,0,0,0
2023-01-21T21:00+01:00,3.2,0,0,0
2023-01-21T21:15+01:00,3.7,0,0,0
2023-01-21T21:30+01:00,3.3,0,0,0
2023-01-21T21:45+01:00,3,0,0,0
2023-01-21T22:00+01:00,3.8,0,0,0
2023-01-21T22:15+01:00,3.1,0,0,0
2023-01-21T22:30+01:00,3,0,0,0
2023-01-21T22:45+01:00,3.2,0,0,0
2023-01-21T23:00+01:00,3.9,0,0,0
2023-01-21T23:15+01:00,3,0,0,0
2023-01-21T23:30+01:00,3.1,0,0,0
2023-01-21T23:45+01:00,3.2,0,0,0
2023-01-22T00:00+01:00,4.8,0,0,0
2023-01-22T00:15+01:00,4.3,0,0,0
2023-01-22T00:30+01:00,4,0,0,0
2023-01-22T00:45+01:00,4.2,0,0,0
2023-01-22T01:00+01:00,4.9,0,0,0
2023-01-22T01:15+01:00,4.4,0,0,0
2023-01-22T01:30+01:00,4,0,0,0
2023-01-22T01:45+01:00,4.3,0,0,0
2023-01-22T02:00+01:00,4,0,0,0
2023-01-22T02:15+01:00,4.2,0,0,0
2023-01-22T02:30+01:00,4.2,0,0,0
2023-01-22T02:45+01:00,4.1,0,0,0
2023-01-22T03:00+01:00,4.2,0,0,0
2023-01-22T03:15+01:00,4,0,0,0
2023-01-22T03:30+01:00,4.9,0,0,0
2023-01-22T03:45+01:00,4.7,0,0,0
2023-01-22T04:00+01:00,4.1,0,0,0
2023-01-22T04:15+01:00,4.1,0,0,0
2023-01-22T04:30+01:00,4.4,0,0,0
2023-01-22T04:45+01:00,4.6,0,0,0
2023-01-22T05:00+01:00,4.2,0,0,0
2023-01-22T05:15+01:00,4.3,0,0,0
2023-01-22T05:30+01:00,5,0,0,0
2023-01-22T05:45+01:00,4,0,0,0
2023-01-22T06:00+01:00,4,0,0,0
2023-01-22T06:15+01:00,4.8,0,0,0
2023-01-22T06:30+01:00,4.3,0,0,0
2023-01-22T06:45+01:00,4.5,0,0,0
2023-01-22T07:00+01:00,4,0.5,0.2,0.2
2023-01-22T07:15+01:00,3.9,0.5,0,0
2023-01-22T07:30+01:00,4.2,1.3,0,0
2023-01-22T07:45+01:00,6.3,6.5,4.4,4.2
2023-01-22T08:00+01:00,11,25.9,26.5,21.1
2023-01-22T08:15+01:00,32.9,102.5,109,90.2
2023-01-22T08:30+01:00,64,197,221.7,183.5
2023-01-22T08:45+01:00,119.3,304.5,357.2,331.4
2023-01-22T09:00+01:00,200,461.8,541.1,522.6
2023-01-22T09:15+01:00,325.1,660.6,780.6,786
2023-01-22T09:30+01:00,458.6,868.2,1019.7,1024.8
2023-01-22T09:45+01:00,579.5,1089,1261.2,1310.4
2023-01-22T10:00+01:00,694.8,1323.1,1539.1,1571.8
2023-01-22T10:15+01:00,837.6,1558.8,1795.8,1808.6
2023-01-22T10:30+01:00,974.6,1776.2,2015.1,2018.4
2023-01-22T10:45+01:00,1135.1,1963.4,2194.8,2043.7
2023-01-22T11:00+01:00,1253,2099.5,2348.7,2101.8
2023-01-22T11:15+01:00,1424.2,2229.8,2481.5,2101.9
2023-01-22T11:30+01:00,1569.2,2327.6,2576.1,2199.2
2023-01-22T11:45+01:00,1583,2400.2,2634.1,2286.4
2023-01-22T12:00+01:00,1580.4,2439.3,2659.8,2406.8
2023-01-22T12:15+01:00,1589.6,2438.1,2634,2449.5
2023-01-22T12:30+01:00,1576.9,2405.3,2574.9,2376.8
2023-01-22T12:45+01:00,1518,2346.6,2497.2,2287.1
2023-01-22T13:00+01:00,1473.5,2270.6,2435.7,2199.6
2023-01-22T13:15+01:00,1434,2145.4,2307.3,1967.2
2023-01-22T13:30+01:00,1352.1,1999.5,2147.1,1865.5
2023-01-22T13:45+01:00,1321.2,1839.4,1961.3,1727.6
2023-01-22T14:00+01:00,1232.6,1658.5,1666.2,1579.8
2023-01-22T14:15+01:00,1107.5,1466.1,1479,1266
2023-01-22T14:30+01:00,966.2,1276.8,1288.6,1115.2
2023-01-22T14:45+01:00,850.3,1080.8,1095.6,939.2
2023-01-22T15:00+01:00,705.3,879,904.3,781.1
2023-01-22T15:15+01:00,553.9,699.5,728.8,646.7
2023-01-22T15:30+01:00,399.5,537.4,566.6,493.8
2023-01-22T15:45+01:00,264.8,387.1,421.9,385
2023-01-22T16:00+01:00,152.8,267.2,299.8,263.6
2023-01-22T16:15+01:00,69.6,171.2,197,169.2
2023-01-22T16:30+01:00,28.1,102.1,113.6,92.3
2023-01-22T16:45+01:00,11.7,44.2,44.5,20.1
2023-01-22T17:00+01:00,4.5,5,5.5,3.4
