Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load (incl. self-consumption)
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2025-08-12T11:30+02:00,1956.9,3898,5333,1429.6,372.5,512.8,5007,11.4,218.6,69,1058.5,767.3,717,2676,47262,59201.5
2025-08-12T11:45+02:00,1959.1,3906.6,4882.7,1337.4,372.5,493.5,4859,11.2,157.6,42.5,1059,770.6,793.5,2839,48365.8,59524.1
2025-08-12T12:00+02:00,1921.5,3868.5,4479.1,1272.9,372.5,486.9,4530,11,108.4,165.7,1058.8,775.2,991.2,3048.6,49366.4,58858.4
2025-08-12T12:15+02:00,1932.2,3869.5,4370.5,1266.4,372.5,489.3,4506.7,10.8,133.1,8.3,1059,770.5,1221.4,3083.7,50169.5,58964.6
2025-08-12T12:30+02:00,1942.3,3854.2,4014.2,1263.1,372.7,477.5,4508.5,10.6,159.7,0.7,1058.9,767.9,1335.4,3076.1,50821.7,59138.2
2025-08-12T12:45+02:00,1941.1,3839,3985,1255.5,372.5,484.3,4491.5,10.5,165.3,0.8,1058.5,773.4,1372.2,3030.6,50927.1,59318.6
2025-08-12T13:00+02:00,1938.9,3816.3,4002.7,1254.6,372.5,485.6,4099.1,10.3,169.5,1,1058.5,772,1311.9,2986.1,50876.8,58919.8
2025-08-12T13:15+02:00,1937.7,3799.8,3990.7,1257.4,372.5,486,3864.1,10.2,171,0.9,1058.3,774,1176.3,3046.7,51043.6,58553
2025-08-12T13:30+02:00,1938.8,3793.2,3983.6,1264.4,372.5,495.1,3862.6,10,170.8,0.6,1058.6,774.8,1133,3166.3,50949,58157.9
2025-08-12T13:45+02:00,1935,3787.2,3991.2,1300.8,372.5,487.1,3868.5,9.9,169.5,0.6,1058.3,777.1,1119.2,3201.9,50715.8,57867.2
2025-08-12T14:00+02:00,1929.9,3783.5,3860.1,1337.2,372.5,484.7,3314.4,9.8,166.2,0.6,1057.7,787.7,1016.8,3353.2,50795.7,57452.2
2025-08-12T14:15+02:00,1916.1,3782.7,3873.3,1352.5,372.5,491.1,3301.3,9.7,167,0.6,1057.6,786.6,1086.1,3478.2,50379.8,57746
2025-08-12T14:30+02:00,1909.2,3786.9,3884.3,1356.1,372.5,481.5,3298,9.6,166.4,0.6,1058.2,786.9,1091.2,3677.8,49617.3,57403.2
2025-08-12T14:45+02:00,1903.2,3778.7,3851.5,1355.5,372.5,476.5,3320.9,9.6,166.9,0.6,1058.1,788,1087.8,3588.8,48682.7,57211
2025-08-12T15:00+02:00,1892.4,3780.2,3794.5,1363.8,372.7,382.2,3426.1,9.4,166.5,0.7,1058,788,1044.6,3413.1,47476,57584.2
2025-08-12T15:15+02:00,1897,3809.9,3780.2,1349.4,372.5,529.9,3442.3,9.3,178.4,0.6,1090,788.4,1115.7,3485.7,45947.1,57590.9
2025-08-12T15:30+02:00,1935.3,3845.4,3885,1436.2,372.7,539.8,3485,9.3,287.5,2.9,1117.3,790.1,1210.3,3468.9,44121.4,57151.8
2025-08-12T15:45+02:00,1976.5,3900.9,4591,1502.1,372.7,532.3,3572.1,9.3,351.6,9.1,1120.6,790.1,1224.1,3446.2,42202.8,56877.6
2025-08-12T16:00+02:00,1904.5,3962.2,5375.4,1568.5,372.5,394.1,3851.2,9.2,209.2,1.4,1121.1,800.9,1236.8,3476.5,40248.3,56669.6
2025-08-12T16:15+02:00,1899.6,4002.9,5882.3,1822.5,372.5,542.4,4289,9.2,218.7,1.4,1121.2,799.6,1299.7,3550.6,38271.8,56688.6
2025-08-12T16:30+02:00,1912.9,4046.1,6337.7,2108.1,372.7,566.3,4662.4,9.1,298.2,3.6,1127.1,798.9,1388.7,3551,35975.7,56687.2
2025-08-12T16:45+02:00,1907.3,4062.9,6649.7,2270.8,372.5,414,5415,9.1,396,1.6,1212.1,801.7,1477,3531.7,33549.7,56629
2025-08-12T17:00+02:00,1962.3,4118.7,6843.2,2481,372.5,416,6348.4,9.1,251.1,1.7,1276.5,811.3,1579.7,3549.7,30853.1,57773.4
2025-08-12T17:15+02:00,1999.1,4152.6,7074.6,2708.3,373,398.3,7257.1,9.2,403.4,7.1,1299.7,811.3,1541.2,3636.9,28008.2,57691.3
2025-08-12T17:30+02:00,1993.1,4226,7421.9,3175.9,373,406.1,8824.6,9.2,538.5,133.5,1299,809.4,1701.8,3745,25002.4,57779.4
2025-08-12T17:45+02:00,2002.2,4277.3,7795.8,3593.7,372.5,378.3,10752.3,9.2,601.2,619.3,1304.5,811.9,1769.1,3787.8,21953.7,58122
2025-08-12T18:00+02:00,2093.9,4467.9,8062.5,3793.8,372.7,390.7,12763,9.3,516.5,504.6,1383,799,1809.1,3875.1,19097.6,58949.7
2025-08-12T18:15+02:00,2073.2,4557,8323.2,3918.3,372.5,413.9,14228.2,9.3,579.2,906.7,1403.5,800,1754,3925.8,16286.3,58880.5
2025-08-12T18:30+02:00,2231,4656.2,8389.5,3992.6,373,405.7,15346,9.4,629.8,2532.8,1403.5,799.9,1780.7,4076.1,13540.5,59085.6
2025-08-12T18:45+02:00,2231,4773.2,8409.8,4015.9,372.5,394.4,15516.4,9.5,681.3,4405.4,1403.5,798,1798.9,4277,10555.8,59284.2
2025-08-12T19:00+02:00,2200.8,4934.6,8413.5,3991.7,372.5,393.6,15957.5,9.6,697.4,4706.4,1347.4,799.4,1854.9,4469.8,7915.5,59393.3
2025-08-12T19:15+02:00,2206.4,5043,8460.5,4033.1,372.7,392.9,16036.6,9.8,741.8,5484.7,1237.7,802.8,1937.7,4721.6,5717.7,58799.4
2025-08-12T19:30+02:00,2234.3,5072.6,8420.5,4094.5,372.5,407,16248.1,10,698.5,5964,1150.1,799.4,2057,5034.7,3968.9,58290.8
2025-08-12T19:45+02:00,2234.2,5096.2,8487.1,4227.8,372.5,394.1,16489.4,10.1,765.8,5942.8,1144.3,800.1,2128.7,5391.5,2615,58119.2
2025-08-12T20:00+02:00,2226.8,5126.9,8473.7,4267,372.5,391.2,16318.5,10.4,666.6,5707.5,1144.6,800.8,2212.4,5774.3,1500.3,57527.8
2025-08-12T20:15+02:00,2231.7,5142.9,8463.9,4278.8,372.5,404.8,16175.5,10.7,663.2,5530.3,1144,802.3,2234.3,6747.7,705.1,56795.4
2025-08-12T20:30+02:00,2227.3,5139.7,8494.3,4227.6,372.5,384.6,15986.5,10.1,621.4,5530.8,1132.7,801.5,2218.3,7817.4,229.3,56354.8
2025-08-12T20:45+02:00,2187.4,5138.1,8476.9,4174.9,372.5,387.2,15936.3,10.4,709.7,4938.9,1132.9,801,2291.8,8587.1,64,56054.8
2025-08-12T21:00+02:00,2235.4,5109,8298.5,4190.7,372.7,384.1,15791.6,11.5,739.1,3996.6,1132,800.6,2302.7,9213.4,30.6,56441.7
2025-08-12T21:15+02:00,2193.6,5098.9,8118.2,4188.8,372.5,380.6,15820.5,11.8,720.1,4484.6,1132.2,801,2246.6,10423,30.7,56051.9
2025-08-12T21:30+02:00,2195,5059.4,8108.5,4194.6,372.5,391.6,15788,12.1,606.2,3154.3,1132.2,802.2,2356.7,11380.5,34.6,55548.4
2025-08-12T21:45+02:00,2188.7,5033.4,8131.8,4192,372.5,386.1,15472,12.3,465.1,2049.5,1132.3,800.3,2423.1,12240,36.2,54719.4
2025-08-12T22:00+02:00,2161.8,4932.7,8209.8,4191,374,392.1,15591,12.6,695.2,2482.3,1131.9,789.1,2475.8,12686.7,0,53794.2
2025-08-12T22:15+02:00,2136,4898.5,8216.2,4184.6,372.5,412.3,15743.1,12.7,669.8,2280.2,1132.2,789.9,2492.6,13056.8,0,52918.2
2025-08-12T22:30+02:00,2098.6,4818.2,8218.7,4144.8,372.7,423.4,15795.2,12.9,542.3,1323.8,1131.8,786.7,2500.9,13287.6,0,51862.6
2025-08-12T22:45+02:00,2007.9,4795.8,8153.6,4099.9,372.5,432.4,15717.5,13,243,681.9,1131.5,792.4,2523.1,13463.1,0,50873.9
2025-08-12T23:00+02:00,2006.4,4661.3,7973.2,4033.5,373.5,429.2,15343.8,13.1,439.3,872.4,1131.7,795.5,2555.1,13530.1,0,50208.9
2025-08-12T23:15+02:00,2003.1,4642.5,7738.2,3971.4,372.5,426.2,15292.7,13.1,472.7,774.9,1132.2,792.4,2592.3,13648.8,0,49351.5
2025-08-12T23:30+02:00,1991.3,4605.1,7555.1,3949,372.7,434.4,15313.2,13.1,282.6,315.1,1132.5,793.1,2554.7,13629.5,0,48643.5
2025-08-12T23:45+02:00,1936.3,4578.2,7469.7,3945,372.5,423.6,14957.9,13.2,188,270.7,1132.1,797,2413.4,13431.7,0,48352.4
2025-08-13T00:00+02:00,1955.3,4442.1,7277.3,3942.6,374.1,465.5,14207.5,13.2,348.3,347.8,1132.4,717.4,2260.7,13153.9,0,47710.5
2025-08-13T00:15+02:00,1965.7,4403.8,7122.9,3945.3,373.5,525.6,13839.1,13.3,337.7,248.8,1132.5,818.2,2132.6,12871,0,47251.2
2025-08-13T00:30+02:00,1968.5,4390.5,7048.6,3949.5,373.5,537.3,13348.1,13.4,388.9,262.7,1133.1,814.6,2012.1,12588.5,0,46778.8
2025-08-13T00:45+02:00,1972.8,4386.9,7042.1,3952.6,373.5,530.3,12292,13.4,301.7,183.9,1132,818.2,1849.3,12420.4,0,46552.1
2025-08-13T01:00+02:00,1964.3,4322.8,7058.5,3966.5,373.5,509.4,11568.4,13.5,522.6,415.8,1132.3,820.8,1683.7,12115.6,0,45910.1
2025-08-13T01:15+02:00,1952.4,4325.1,7072.9,3965.5,373.5,509.4,11569.4,13.5,579.2,637.5,1132.7,825.5,1584.6,11837.5,0,45567.9
2025-08-13T01:30+02:00,1963.6,4300,7082.9,3963,373.5,483,11379.8,13.6,498.2,632.8,1132.2,828.6,1528.5,11551.3,0,45286
2025-08-13T01:45+02:00,1974.6,4296.4,7082.8,3940.7,373.5,491.6,11173.3,13.6,451.2,537.1,1132.2,831.3,1511,11184.6,0,45144
2025-08-13T02:00+02:00,1965.8,4277.3,7074.1,3898.3,374.5,494.5,11142,13.7,255.3,246.3,1132.4,847.1,1495.1,10766.5,0,44776.6
2025-08-13T02:15+02:00,1956.7,4277.5,7062.7,3876.4,373.5,495.5,11173.7,13.8,392,225.5,1132.6,852.5,1456,10357.9,0,44576.8
2025-08-13T02:30+02:00,1950.7,4262.2,7068.4,3935.2,373.5,512.8,11169.5,13.8,437.7,188.5,1132.1,856.1,1456,9937.8,0,44597
2025-08-13T02:45+02:00,1950,4265.6,7044.2,3944.2,373.5,500.5,11185.6,13.9,328.1,132.1,1132.9,856,1401.1,9665.8,0,44312
2025-08-13T03:00+02:00,1940.7,4259.5,7044,3956.4,373.7,480.5,10948.9,13.9,134.3,49.1,1132.7,849.2,1359.7,9510.9,0,44275.6
2025-08-13T03:15+02:00,1960.5,4268,7054,3948.1,373.5,497.9,10923.8,13.9,141.7,44.6,1132.1,847.1,1377.5,9439.3,0,44107.8
2025-08-13T03:30+02:00,1944.3,4263.4,7064.2,3944.3,373.5,496.9,10894.3,13.9,146,47,1132.3,856.7,1383.1,9303.5,0,43952.2
2025-08-13T03:45+02:00,1912.6,4279.3,7056.6,3912.8,373.5,484.7,10377.5,13.9,91.2,100.8,1132.6,856.4,1351.7,9120.5,0,43819
2025-08-13T04:00+02:00,1891.2,4307.4,7039,3884.3,373.5,427.7,10367.8,13.9,125.4,149.5,1132.1,856.7,1334.8,8913.8,0,44290.8
2025-08-13T04:15+02:00,1903.5,4316.7,7138,3883.1,373.5,445.3,10271.5,13.9,139.7,135,1132,854.7,1304.8,8770.3,0,44708.5
2025-08-13T04:30+02:00,1910.3,4337.6,7394.7,3917.1,373.5,441.6,10250.8,14,92.7,88.5,1132,857.4,1319,8597.2,7.5,45294.4
2025-08-13T04:45+02:00,1912.6,4349.9,7680,3926.3,373.5,458.9,10458.9,14,131,126.8,1132,851.1,1330.2,8347,7.2,45691.2
2025-08-13T05:00+02:00,1925.9,4442.8,7877.2,3984,373.5,487.7,10796.4,14,97.5,46.6,1132.5,834.4,1312.6,8044.3,6.5,47147.3
2025-08-13T05:15+02:00,1927.4,4486.6,7958.2,3982.9,373.5,508,11024.5,12.8,144,50.1,1132.4,827.5,1224.4,7823.6,7.1,47645.5
2025-08-13T05:30+02:00,1969.4,4543.5,8025.9,4027.7,373.5,487.8,11250.2,12.8,189.1,247.2,1132.4,831.4,1160.7,7606.7,9.2,48530.1
2025-08-13T05:45+02:00,1984.5,4593.3,8110,4049.7,373.5,470.9,11417.1,12.9,283.5,307.9,1132.7,830.2,1128.9,7425.1,45.3,49638.7
2025-08-13T06:00+02:00,1978.1,4750.3,8167.3,4095.1,373.7,464.3,11755.4,14,227.4,463.6,1132.8,828.4,1110.2,7491.3,177.9,51993.7
2025-08-13T06:15+02:00,1990.7,4825.1,8137.3,4131.6,373.5,466.6,11733.7,13.9,382.8,750.8,1132.8,826.4,1089.1,7412.3,617.7,53290.3
2025-08-13T06:30+02:00,2019.3,4867.1,8097,4128.1,373.5,484,11741.2,13.9,362.4,1177.9,1132.7,829.9,1083.7,7104.5,1540.3,54370.1
2025-08-13T06:45+02:00,2018,4888.5,8088.8,4114.7,373.5,487.1,11846.8,13.8,449.8,1372.3,1132.2,829.5,1033.1,6810.2,2703.5,55208.1
2025-08-13T07:00+02:00,2023.8,4867.8,8091.6,4026.7,373.5,487.6,11805.2,13.7,601.8,2397.2,1132.4,819.6,976.6,6730,4251.8,56806.7
2025-08-13T07:15+02:00,2024.7,4845.9,8098.9,3984.5,373.5,495.1,11815.2,13.5,596.1,1758.4,1132.2,819.1,947.7,6483.6,6181.3,57987.7
2025-08-13T07:30+02:00,2034.1,4837.7,8099.9,3983.1,373.5,492.2,11808.8,13.3,392.3,784.2,1132,818.6,930.1,6223,8526.6,58910
2025-08-13T07:45+02:00,1982.8,4818.7,7961,3973.7,373.5,484.8,11507.3,13,149.8,444.1,1131.9,819.2,922.1,5857.4,11294.9,59891.7
2025-08-13T08:00+02:00,2050.7,4701.9,7658.6,3922.5,374.5,472.9,11308.6,12.6,450.8,1049.2,1131.7,808.5,937.3,5229.7,14390.4,60569.4
2025-08-13T08:15+02:00,2053.3,4666.7,7322.7,3875.8,373.7,445.1,11008.7,12.2,320.1,506.2,1131.4,806.1,919.3,4360,17612.5,61300.5
2025-08-13T08:30+02:00,2025.4,4600.3,7184.2,3828.3,373.5,438.2,10406.5,11.8,163.2,180.7,1131.8,799.4,869.1,3540.1,20937.8,62276.8
2025-08-13T08:45+02:00,2070,4575.1,7189.4,3685.9,373.5,455.8,10062.1,11.4,190.8,57.4,1132.4,801.2,841,2849.9,24315.6,62877.6
2025-08-13T09:00+02:00,2167.2,4417.7,6895.7,3547.6,375.4,454.8,8913.3,11.1,269.9,202.3,1132.4,813.8,832.1,2272.4,27784.4,62857.3
2025-08-13T09:15+02:00,2140.4,4377.1,6469.1,3422.7,373.5,437.6,8315.2,10.7,158.1,189.6,1132.4,822.8,794.2,1788.1,31227.6,63152.9
2025-08-13T09:30+02:00,2124.2,4324.9,6642.5,3267.1,374.1,438.5,7209.7,10.5,183.6,224.2,1132.8,827.3,774.7,1497.2,33193.4,63612.5
2025-08-13T09:45+02:00,2159.8,4280.1,6539.1,3083.2,373.5,445.3,6382.8,10.3,206.6,91.1,1164.3,826.3,694.7,1286.4,35457.6,63310.8
2025-08-13T10:00+02:00,2069.3,4171.4,6320.5,2944.2,373.5,441.2,5529.3,10,125.3,25.4,1171.4,823,775.9,1117,38058,62299.2
2025-08-13T10:15+02:00,2014.7,4140.6,6227,2673.6,373.5,426,5264.9,9.7,107.5,8.6,1116.7,765.3,752.7,965.5,40684.3,61838.6
2025-08-13T10:30+02:00,2021.4,4108.6,6100.3,2337.3,373.7,419.6,5060.7,9.5,106.9,8.3,1076.5,768.3,755.8,922.4,42980.4,62004.2
2025-08-13T10:45+02:00,2031.4,4084.2,5736.3,2168.8,373.5,419.4,4978,9.4,128.5,7.8,1027.2,763.8,734.3,922,44504.6,62278.5
2025-08-13T11:00+02:00,2015.9,4022.1,5497.3,2124.7,373.7,422.2,5001.1,9.3,139.9,24.6,1010.7,767.8,685.6,966.3,46204.3,61333
2025-08-13T11:15+02:00,1966.9,4005.2,5418.4,2114,373.5,411.2,4929.6,9.1,107.1,73.1,993.2,764.7,651,997.2,47821.8,61270.2
2025-08-13T11:30+02:00,1962.3,3985.8,5364,2060.9,373.7,397.8,4910.2,9,113.9,18.5,983.5,763.9,598.1,1068.1,49262.2,61207.1
2025-08-13T11:45+02:00,1967.5,3960.6,5005.8,1879.6,373.5,402.7,4919.5,8.9,106.2,10.4,983.1,763.3,549.1,1169.6,50519,61021.9
2025-08-13T12:00+02:00,1978.3,3877.3,4913.2,1738.3,373.5,405.4,4830.5,8.7,98.7,14,983.7,776.4,462.7,1306.1,51809.6,60881.1
2025-08-13T12:15+02:00,1972.7,3868.7,4595.2,1620.9,373.5,393.9,4890.5,8.6,89,10.1,982.1,831.2,446.4,1486.5,52577.5,60547.5
2025-08-13T12:30+02:00,1959.6,3849.4,4436.6,1574.6,373.5,393.5,4895,8.4,89.3,10,982.1,829.5,430.5,1620.3,53209.5,60863.9
2025-08-13T12:45+02:00,1966.2,3843.7,4388.2,1555.7,373.5,409.8,4870.5,8.3,87.3,10.9,982.1,828.7,423.5,1758.3,53662.7,60907.3
2025-08-13T13:00+02:00,1957.9,3851.1,4211.1,1534.2,373.5,432.8,4807.4,8.2,87.9,11,982.1,826.7,496.7,1894.3,53857.8,61218.2
2025-08-13T13:15+02:00,1952.7,3833.9,4116.4,1526.1,373.5,415.8,4798.5,8.1,80.2,9.4,982.1,826.9,491.7,1936.7,53846,60817
2025-08-13T13:30+02:00,1960.9,3798,4074.7,1526.8,373.5,423.3,4882.4,7.8,87,36.3,981.2,825.7,531,1974.4,53765.6,60594.3
2025-08-13T13:45+02:00,1959,3784.5,4053.8,1517.6,373.5,434.6,4897.6,7.7,92.1,40.1,980.4,826.5,521.7,1969.4,53525.1,59936.5
2025-08-13T14:00+02:00,1968.9,3774.7,3926.7,1520.9,373.5,440,4875.1,7.7,98.1,22.4,982.1,829.2,750.6,1862.1,52766.9,59926.7
2025-08-13T14:15+02:00,1998.2,3771.3,3889,1529.1,373.5,426.8,4900.5,7.6,120.1,21.9,982.1,826,831.4,1905.9,52136.2,59372.8
2025-08-13T14:30+02:00,1979.2,3770.5,3892.3,1580.7,373.5,414.4,4841.9,7.6,116.1,26.1,982.1,828.1,964.5,2020.4,51400.3,59112
2025-08-13T14:45+02:00,1996,3780.3,3967.8,1600.4,373.6,395.5,4872.6,7.6,126.7,10.1,982.1,825.2,939.3,2018.6,50388.8,59282.5
2025-08-13T15:00+02:00,1961.8,3776.8,4344.2,1698.1,472.7,392,5106.7,7.3,114.4,11.2,982.1,825.2,893.3,2009.2,49076.3,59344.6
2025-08-13T15:15+02:00,1951.9,3798,4934.7,1770.6,494.3,398.9,5133.8,6.5,95.5,11.4,982.1,823.9,928.7,1984.8,47569.5,58709.6
2025-08-13T15:30+02:00,1861.3,3820.6,5346.4,1772.8,483.4,415.9,5029.3,6.5,109.2,21.7,982.1,819.6,947.1,1982.6,45791.6,58382.2
2025-08-13T15:45+02:00,1965.4,3856.5,5599.3,1788.4,484.5,424.5,5108.2,6.4,118,107.2,982.1,817.2,986.4,1998.4,43888.7,58100.2
2025-08-13T16:00+02:00,1928,3886,5841.8,1895.8,481.8,444.7,5332,6.4,83.6,78.4,982.1,815.4,1077.9,1917.4,41797,58905.2
2025-08-13T16:15+02:00,1923.2,3906.1,6269.8,2234.3,485.9,451.2,5571,6.5,91,102,982.1,818.1,1032.5,1780,39582.6,58752.1
2025-08-13T16:30+02:00,1911,3908.5,6579.5,2699.5,485.6,458.5,6261.2,6.6,152.5,556,982.1,821.1,997,1705.4,37119.5,58707.4
2025-08-13T16:45+02:00,1952.6,3936.1,6774.2,3103.3,489.9,449.4,6739.7,6.9,122.5,627.9,982.1,821.5,986.3,1624.8,34395.3,58569.2
2025-08-13T17:00+02:00,1982,3987.3,6833.2,3600.4,376.4,451.1,8594.8,7.3,129.3,184.4,982.1,829.8,960.5,1615.6,31450.2,59764.2
2025-08-13T17:15+02:00,1969,4041,7059.8,4004.8,373.7,449.7,10267.8,7.7,286.7,247.9,982.1,827.9,933.5,1642.3,28416.6,59610.3
2025-08-13T17:30+02:00,1991.1,4105.9,7402.2,4146.8,373.5,439.6,12131.3,8.2,420.5,927.5,982.1,828.4,943.8,1657.3,25306.8,60618.1
2025-08-13T17:45+02:00,2070.5,4165.6,7716.5,4209.8,373.7,429.4,13463.9,8.5,594.4,1297.1,982.1,824.7,973.4,1738.4,22394,60824.4
2025-08-13T18:00+02:00,2016.6,4386,8017.1,4234,373.5,440.3,15460,8.5,243.5,868.7,982.1,830.6,991.7,1857.4,19263,61188
2025-08-13T18:15+02:00,2137.9,4502.2,8286.9,4289.4,373.5,457.7,16706.7,8.6,533.2,2071.5,982.1,825.9,1027.1,1943.5,16057.5,61031.8
2025-08-13T18:30+02:00,2130.7,4612.2,8389.1,4382,373.7,474.4,17066.6,8.6,660.7,4068.1,982.1,824.3,1088.8,2017.6,12850,61198.3
2025-08-13T18:45+02:00,2185.4,4713.2,8384.3,4487.4,373.5,472.2,17230.9,8.8,665,5276,982.1,825.9,1159,2150.1,9973.7,61398.6
2025-08-13T19:00+02:00,2202.8,4839.2,8375,4520.6,373.5,475.2,17708.7,9,672.7,4589.4,982.1,826.6,1234.2,2345.5,7435.8,61610.5
2025-08-13T19:15+02:00,2200.6,4895.8,8395.2,4563.5,373.5,473.1,17956.5,9.2,652.5,5662.9,982.1,828.8,1331.3,2582.1,5267.2,61117.4
2025-08-13T19:30+02:00,2210.4,4902.6,8426.1,4588.6,373.5,478.9,17940.1,9.6,739.1,5955.6,982.1,831.3,1437.3,2907.4,3581.3,60693.1
2025-08-13T19:45+02:00,2221.4,4936.3,8395.7,4603,373.5,497.2,18117.7,10,756.5,5936.4,982.1,833.6,1495.1,3083.3,2301,60116.6
2025-08-13T20:00+02:00,2212.8,4973.9,8403.5,4603.4,373.5,465.6,18314.8,10.5,710.3,5840.7,982.1,834.9,1591.8,3190,1261.2,59325.1
2025-08-13T20:15+02:00,2207.5,5010.6,8414,4629,373.5,445.4,18359.5,9.9,723,5810.9,982.1,802.3,1600.5,3720.8,540.5,58689.1
2025-08-13T20:30+02:00,2197.7,5011.7,8426.1,4674,373.5,425.6,18410.7,10.2,762,5776.2,982.1,793.7,1564.6,4548.3,174.3,58406
2025-08-13T20:45+02:00,2189.8,5011.9,8458.2,4702,373.5,442.3,18342.5,10.5,726.9,5571.8,982.1,794.4,1555.7,5047.1,53.4,58228.6
2025-08-13T21:00+02:00,2163.8,4979.9,8454.7,4664.5,374.1,456.2,17729.8,11.6,672.1,4155.5,982.1,781.4,1616.3,5328.1,41.3,58431.3
2025-08-13T21:15+02:00,2128,4981.7,8430.5,4660.1,373.5,446.8,17407.4,11.8,708,4450.5,982.1,781.4,1753.2,5962.4,32.1,58092.9
2025-08-13T21:30+02:00,2108.3,4939.4,8184.5,4663.4,373.5,434.2,16991.5,12,401.7,3568.8,982.1,780.4,1832.7,6370.9,18,57451.8
2025-08-13T21:45+02:00,1991.5,4928.2,8107.1,4663.6,373.5,433.5,16605.5,12.1,336.8,3042.3,982.1,781.1,1875.6,6526.8,19,56656.2
2025-08-13T22:00+02:00,2092.5,4862.3,8041.9,4669.2,373.7,438.7,16857.6,12.3,580.2,4052.2,982.1,781.4,1985.2,6646.2,0,55227.2
2025-08-13T22:15+02:00,2074.5,4816.1,8102.7,4684.6,373.5,436.5,17008.6,12.4,625.6,3401,982.1,779,2008.4,6902.1,0,54768.2
2025-08-13T22:30+02:00,2014.6,4772.8,8171.3,4686.5,373.7,434.1,16867.1,12.4,283,2542.4,982.1,786,1998.9,7061.7,0,53902.5
2025-08-13T22:45+02:00,1935.4,4745.5,8172.3,4687.4,373.5,407.8,16427.3,12.5,218.2,1143.3,982.1,787.6,2046.9,7189.8,0,52913.4
2025-08-13T23:00+02:00,1948.7,4621.5,8062.1,4593.9,374.3,402.4,16194.5,12.6,331.8,1017.8,982.1,791.9,2078.9,7282.9,0,52123.5
2025-08-13T23:15+02:00,1953.3,4560.9,7845.1,4559.5,373.5,405.8,15646.6,12.7,178.2,515.3,982.1,793.2,2127.5,7362.4,0,51887.4
2025-08-13T23:30+02:00,1932.1,4541.3,7763.9,4481.8,373.5,407.3,15017.4,12.7,193,450.9,982.1,792.3,2041,7394.8,0,51007.2
2025-08-13T23:45+02:00,1923.5,4524.4,7689.4,4485.4,373.5,405.6,14283,12.9,119.7,180.5,982.1,788.8,1963.4,7388.1,0,50562.8
2025-08-14T00:00+02:00,2001.4,4385.1,7399.5,4525.7,381.6,404.1,14294.1,13.1,366.6,443.1,982.1,755.6,1991,7283.3,0,49943.5
2025-08-14T00:15+02:00,1974.4,4366,7180.7,4533.6,380.9,414.6,13549.6,13.2,224.5,318.6,982.1,744.7,1913.8,7078.4,0,49319.3
2025-08-14T00:30+02:00,1916.1,4343.5,7019.7,4528.5,381.1,419.7,13302.7,13.2,119.3,192.7,982.1,742.9,1773.8,6827.1,0,48939
2025-08-14T00:45+02:00,1907.1,4334.9,6945,4501.9,380.9,388.8,13035.8,13.4,96.6,165.8,982.1,743.1,1684.3,6621.4,0,48314.7
2025-08-14T01:00+02:00,1952.7,4264.4,6895.7,4530.6,380.9,373.8,12944.8,13.4,221.2,362.3,982.1,742.3,1606.4,6412.6,0,47519.7
2025-08-14T01:15+02:00,1942.8,4261,6874.4,4531.8,380.9,361.6,12889.7,13.5,155.6,327.9,982.1,745,1500.3,6196.1,0,47171.2
2025-08-14T01:30+02:00,1896.7,4262.4,6864.7,4529.9,380.9,367.4,12815.7,13.6,117.9,248.8,982.1,747.8,1388.8,5993,0,46774.6
2025-08-14T01:45+02:00,1902.7,4258.3,6857.3,4529.2,380.9,372.5,12817,13.7,97.1,209.5,982.1,748.6,1349.9,5777.9,0,46389.6
2025-08-14T02:00+02:00,1915,4234.3,6871.2,4531,381.3,365.5,12861.2,13.8,141.1,332.6,982.1,763.6,1326.8,5567.3,0,46007.4
2025-08-14T02:15+02:00,1900.1,4227.2,6872.3,4531.6,380.9,381.7,12854,13.9,175.3,270.5,982.1,784,1280.6,5323.2,0,45812.9
2025-08-14T02:30+02:00,1920.3,4233.7,6902.6,4536.2,380.9,389.5,12804.7,13.9,104.4,163.8,982.1,794.8,1200.9,5017.6,0,45702
2025-08-14T02:45+02:00,1926.5,4234.8,6850.9,4537.1,380.9,391.2,12801.6,13.9,99.8,67.8,982.1,795.8,1121.4,4792.3,0,45542.7
2025-08-14T03:00+02:00,1924.6,4216.1,6855.8,4535.3,381.1,386.7,12881.4,14,78.9,50.2,982.1,805.6,1052.2,4577,0,45412.5
2025-08-14T03:15+02:00,1939.6,4221.9,6866.4,4533.6,380.9,384.2,12922.1,14.1,82,145.8,982.1,804.7,997.9,4441.4,0,45396
2025-08-14T03:30+02:00,1943.8,4220.2,6849.6,4544.7,380.9,368.1,12922.9,14.2,104.2,136.5,982.1,809.3,947.3,4239.9,0,45402.1
2025-08-14T03:45+02:00,1953.6,4235.1,6846.7,4533.7,380.9,375.7,12924.4,14.3,81.6,145.7,982.1,806.5,869.3,4020.3,0,45261
2025-08-14T04:00+02:00,1940.2,4266.9,6898.6,4533.9,380.9,363.1,12984.5,14.3,137,193.3,981.1,796.4,811,3852.8,0,45457.7
